time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0001,-667.0347,2.0697,0.0000,0.0000
0.0561,-667.0006,2.0780,0.0000,0.0000
0.0650,-667.0107,2.0760,0.0000,0.0000
0.0750,-666.9935,2.0333,0.0000,0.0000
0.0805,-666.9803,2.0473,0.0000,0.0000
0.0971,-666.9921,2.0787,0.0000,0.0000
0.1080,-666.9487,2.0835,0.0000,0.0000
0.1102,-666.6255,2.0731,0.0000,0.0000
0.1122,-665.7838,2.1844,0.0000,0.0000
0.1239,-664.7904,2.2640,0.0000,0.0000
0.1385,-663.8463,2.1653,0.0000,0.0000
0.1423,-662.7846,2.2144,0.0000,0.0000
0.1524,-661.7894,2.2874,0.0000,0.0000
0.1708,-660.7857,2.3319,0.0000,0.0000
0.1734,-659.9174,2.3462,0.0000,0.0000
0.1830,-658.8912,2.3475,0.0000,0.0000
0.2005,-657.5850,2.4078,0.0000,0.0000
0.2028,-656.1712,2.5238,0.0000,0.0000
0.2123,-654.4904,2.5374,0.0000,0.0000
0.2225,-652.5886,2.5370,0.0000,0.0000
0.2580,-649.5651,2.6391,0.0000,0.0000
0.2602,-648.1385,2.7518,0.0000,0.0000
0.2624,-646.2388,2.8073,0.0000,0.0000
0.2731,-643.5518,2.7449,0.0000,0.0000
0.3033,-636.8795,3.0372,0.0000,0.0000
0.3069,-633.4717,2.7878,0.0000,0.0000
0.3122,-630.5277,2.9449,0.0000,0.0000
0.3481,-626.0255,2.8063,0.0000,0.0000
0.3507,-624.4773,2.7555,0.0000,0.0000
0.3529,-623.2491,2.9582,0.0000,0.0000
0.3627,-622.0967,3.1120,0.0000,0.0000
0.3930,-619.8600,3.3732,0.0000,0.0000
0.3953,-619.0023,3.3244,0.0000,0.0000
0.4028,-617.9116,3.3690,0.0000,0.0000
0.4267,-616.0923,3.4546,0.0000,0.0000
0.4297,-613.5664,3.6432,0.0000,0.0000
0.4319,-610.6101,3.6923,0.0000,0.0000
0.4427,-607.3869,3.4720,0.0000,0.0000
0.4528,-604.1816,3.1860,0.0000,0.0000
0.4627,-601.6198,3.2369,0.0000,0.0000
0.4833,-599.5741,3.3129,0.0000,0.0000
0.4855,-597.5081,3.2864,0.0000,0.0000
0.4921,-595.6420,3.6322,0.0000,0.0000
0.5275,-592.2173,3.6591,0.0000,0.0000
0.5299,-590.7529,3.9394,0.0000,0.0000
0.5326,-589.3821,3.9951,0.0000,0.0000
0.5715,-586.5749,3.8699,0.0000,0.0000
0.5738,-585.8145,3.9670,0.0000,0.0000
0.5826,-584.8852,4.0438,0.0000,0.0000
0.6156,-583.3428,4.0043,0.0000,0.0000
0.6182,-582.7162,4.0581,0.0000,0.0000
0.6221,-582.0423,4.1069,0.0000,0.0000
0.6327,-581.2525,4.0519,0.0000,0.0000
0.6422,-580.4489,4.0209,0.0000,0.0000
0.6620,-579.6229,4.0333,0.0000,0.0000
0.6662,-578.6437,4.1223,0.0000,0.0000
0.6721,-577.0777,4.1964,0.0000,0.0000
0.6973,-574.7783,4.0524,0.0000,0.0000
0.7047,-572.0058,3.7540,0.0000,0.0000
0.7070,-568.7636,3.5492,0.0000,0.0000
0.7291,-565.7776,3.7872,0.0000,0.0000
0.7326,-563.5666,3.8085,0.0000,0.0000
0.7347,-561.7024,4.0514,0.0000,0.0000
0.7428,-560.0337,4.1137,0.0000,0.0000
0.7723,-558.0854,3.9863,0.0000,0.0000
0.7746,-557.5018,3.9181,0.0000,0.0000
0.7825,-557.0393,3.7311,0.0000,0.0000
0.8029,-556.7697,3.8097,0.0000,0.0000
0.8048,-556.5450,3.8637,0.0000,0.0000
0.8118,-556.1685,3.8376,0.0000,0.0000
0.8433,-554.3196,3.8653,0.0000,0.0000
0.8453,-552.9651,3.8515,0.0000,0.0000
0.8522,-551.7509,3.8698,0.0000,0.0000
0.8856,-549.5586,3.7136,0.0000,0.0000
0.8879,-548.9836,3.8870,0.0000,0.0000
0.8922,-548.6810,3.8433,0.0000,0.0000
0.9279,-549.2821,3.8481,0.0000,0.0000
0.9301,-549.6446,3.9434,0.0000,0.0000
0.9322,-549.7292,3.9154,0.0000,0.0000
0.9423,-549.6180,3.9826,0.0000,0.0000
0.9588,-549.4414,4.0125,0.0000,0.0000
0.9622,-549.2179,3.9800,0.0000,0.0000
0.9727,-548.7623,4.0390,0.0000,0.0000
0.9825,-547.5889,3.9931,0.0000,0.0000
0.9928,-545.9457,4.1974,0.0000,0.0000
1.0022,-543.9292,4.1096,0.0000,0.0000
1.0346,-540.3311,4.2366,0.0000,0.0000
1.0368,-539.0076,4.3948,0.0000,0.0000
1.0429,-537.4597,4.5132,0.0000,0.0000
1.0524,-535.7215,4.4462,0.0000,0.0000
1.0626,-534.5623,4.4698,0.0000,0.0000
1.0727,-533.9079,4.3203,0.0000,0.0000
1.0828,-533.5157,4.3388,0.0000,0.0000
1.0925,-532.9790,4.4705,0.0000,0.0000
1.1027,-531.8358,4.8358,0.0000,0.0000
1.1357,-527.1868,4.7649,0.0000,0.0000
1.1379,-524.2777,4.9336,0.0000,0.0000
1.1423,-520.9626,5.1524,0.0000,0.0000
1.1792,-515.7451,5.1318,0.0000,0.0000
1.1817,-513.9195,5.1532,0.0000,0.0000
1.1839,-512.4052,5.1864,0.0000,0.0000
1.1922,-511.4332,5.1920,0.0000,0.0000
1.2228,-510.7811,5.0821,0.0000,0.0000
1.2250,-510.1479,5.0171,0.0000,0.0000
1.2329,-509.1241,5.0047,0.0000,0.0000
1.2524,-507.3569,4.6607,0.0000,0.0000
1.2547,-504.9661,4.6743,0.0000,0.0000
1.2623,-502.0242,4.8294,0.0000,0.0000
1.2728,-498.8126,4.9484,0.0000,0.0000
1.2823,-496.0618,5.1230,0.0000,0.0000
1.2927,-493.5695,5.4962,0.0000,0.0000
1.3028,-491.0491,5.4117,0.0000,0.0000
1.3127,-488.2001,5.1836,0.0000,0.0000
1.3225,-484.9741,5.5161,0.0000,0.0000
1.3325,-481.2439,5.4324,0.0000,0.0000
1.3421,-477.3200,5.3214,0.0000,0.0000
1.3525,-473.5231,5.8957,0.0000,0.0000
1.3787,-469.8370,6.0915,0.0000,0.0000
1.3809,-466.9086,6.4718,0.0000,0.0000
1.3829,-464.8282,6.8987,0.0000,0.0000
1.3930,-463.0395,6.9174,0.0000,0.0000
1.4105,-461.6588,6.8358,0.0000,0.0000
1.4127,-460.7921,6.7222,0.0000,0.0000
1.4230,-460.4364,6.5876,0.0000,0.0000
1.4402,-460.4418,6.5241,0.0000,0.0000
1.4424,-459.9668,6.0271,0.0000,0.0000
1.4526,-457.7071,5.7884,0.0000,0.0000
1.4625,-455.3271,5.9036,0.0000,0.0000
1.4726,-453.4173,6.0496,0.0000,0.0000
1.4825,-450.8853,6.4336,0.0000,0.0000
1.4927,-447.9181,6.8171,0.0000,0.0000
1.5221,-443.7554,7.3096,0.0000,0.0000
1.5244,-441.5952,6.9687,0.0000,0.0000
1.5336,-439.1355,6.9388,0.0000,0.0000
1.5672,-435.3374,7.2500,0.0000,0.0000
1.5695,-434.1383,7.3132,0.0000,0.0000
1.5724,-433.2463,7.1719,0.0000,0.0000
1.5828,-432.2171,7.1253,0.0000,0.0000
1.5923,-431.3092,7.1788,0.0000,0.0000
1.6024,-430.7261,7.1982,0.0000,0.0000
1.6128,-430.3235,7.2625,0.0000,0.0000
1.6245,-429.7166,7.4519,0.0000,0.0000
1.6328,-428.3201,7.4824,0.0000,0.0000
1.6424,-426.2575,7.4907,0.0000,0.0000
1.6757,-421.1699,7.8509,0.0000,0.0000
1.6779,-418.7547,7.9717,0.0000,0.0000
1.6824,-416.8180,8.1403,0.0000,0.0000
1.6927,-414.9407,8.2140,0.0000,0.0000
1.7026,-413.3854,8.2906,0.0000,0.0000
1.7125,-412.3620,8.3212,0.0000,0.0000
1.7227,-411.5701,8.2601,0.0000,0.0000
1.7320,-410.7941,8.2990,0.0000,0.0000
1.7426,-409.5459,8.4340,0.0000,0.0000
1.7520,-407.2746,8.2532,0.0000,0.0000
1.7626,-404.5376,8.0611,0.0000,0.0000
1.7724,-401.4315,8.2866,0.0000,0.0000
1.7828,-397.8705,8.3860,0.0000,0.0000
1.7925,-394.6048,8.5355,0.0000,0.0000
1.8026,-392.2893,8.7732,0.0000,0.0000
1.8123,-390.2936,8.8076,0.0000,0.0000
1.8225,-388.5240,8.6959,0.0000,0.0000
1.8327,-387.3724,8.6883,0.0000,0.0000
1.8425,-386.9461,8.6687,0.0000,0.0000
1.8524,-386.5136,8.6115,0.0000,0.0000
1.8625,-385.4075,8.8504,0.0000,0.0000
1.8723,-383.2688,9.1738,0.0000,0.0000
1.8827,-380.5233,9.2487,0.0000,0.0000
1.8940,-377.3908,9.2205,0.0000,0.0000
1.9030,-374.1674,9.2641,0.0000,0.0000
1.9130,-370.5135,9.3517,0.0000,0.0000
1.9231,-367.3394,9.2794,0.0000,0.0000
1.9327,-365.3842,9.2578,0.0000,0.0000
1.9427,-363.5529,9.1406,0.0000,0.0000
1.9522,-361.6527,9.2760,0.0000,0.0000
1.9626,-360.4836,9.4760,0.0000,0.0000
1.9722,-360.0016,9.5606,0.0000,0.0000
1.9824,-358.9749,9.8251,0.0000,0.0000
1.9922,-356.8129,9.9578,0.0000,0.0000
2.0027,-354.7640,9.8518,0.0000,0.0000
2.0323,-350.6391,9.9968,0.0000,0.0000
2.0345,-348.1218,10.0777,0.0000,0.0000
2.0424,-345.9634,10.0267,0.0000,0.0000
2.0754,-342.5632,10.0596,0.0000,0.0000
2.0777,-341.6547,10.0017,0.0000,0.0000
2.0824,-341.1617,10.0806,0.0000,0.0000
2.0925,-340.9721,10.3033,0.0000,0.0000
2.1024,-340.9802,10.3393,0.0000,0.0000
2.1128,-340.7729,10.4232,0.0000,0.0000
2.1425,-339.8337,10.5160,0.0000,0.0000
2.1448,-338.2997,10.3929,0.0000,0.0000
2.1523,-336.1283,10.5675,0.0000,0.0000
2.1627,-333.4254,10.7755,0.0000,0.0000
2.1723,-330.2229,10.5630,0.0000,0.0000
2.1826,-327.0197,10.6739,0.0000,0.0000
2.1925,-324.3738,10.8747,0.0000,0.0000
2.2026,-322.0413,10.9203,0.0000,0.0000
2.2123,-319.2717,11.0368,0.0000,0.0000
2.2441,-312.6328,11.2382,0.0000,0.0000
2.2462,-309.7098,11.2928,0.0000,0.0000
2.2527,-306.4232,11.4071,0.0000,0.0000
2.2881,-297.9304,11.8563,0.0000,0.0000
2.2904,-293.3982,11.7153,0.0000,0.0000
2.2924,-288.8814,11.7827,0.0000,0.0000
2.3028,-285.0362,12.0884,0.0000,0.0000
2.3125,-281.8955,11.8471,0.0000,0.0000
2.3234,-279.2425,11.6767,0.0000,0.0000
2.3334,-277.0570,11.7798,0.0000,0.0000
2.3495,-275.3651,11.8628,0.0000,0.0000
2.3522,-273.9703,11.9692,0.0000,0.0000
2.3627,-272.9740,11.8372,0.0000,0.0000
2.3725,-271.9248,12.6069,0.0000,0.0000
2.3839,-269.3195,13.4435,0.0000,0.0000
2.3925,-265.9445,13.2122,0.0000,0.0000
2.4220,-260.1914,13.3516,0.0000,0.0000
2.4243,-256.7151,12.9247,0.0000,0.0000
2.4325,-253.7951,12.9643,0.0000,0.0000
2.4657,-249.2173,12.5132,0.0000,0.0000
2.4680,-247.5915,12.7406,0.0000,0.0000
2.4720,-246.4158,13.0290,0.0000,0.0000
2.4825,-245.5272,13.1130,0.0000,0.0000
2.4924,-244.9624,13.3041,0.0000,0.0000
2.5025,-244.4117,13.4553,0.0000,0.0000
2.5124,-243.6747,13.5251,0.0000,0.0000
2.5225,-242.7570,13.6955,0.0000,0.0000
2.5326,-241.2071,13.8211,0.0000,0.0000
2.5432,-239.0636,13.8080,0.0000,0.0000
2.5524,-236.8977,13.5876,0.0000,0.0000
2.5628,-235.1186,13.4902,0.0000,0.0000
2.5725,-233.9364,13.5070,0.0000,0.0000
2.5828,-233.0838,13.5723,0.0000,0.0000
2.5924,-232.4993,13.6260,0.0000,0.0000
2.6027,-232.1842,13.7719,0.0000,0.0000
2.6141,-231.8854,14.0026,0.0000,0.0000
2.6224,-231.0211,14.1707,0.0000,0.0000
2.6325,-229.1659,14.1887,0.0000,0.0000
2.6424,-226.8186,14.1964,0.0000,0.0000
2.6765,-222.5458,13.9853,0.0000,0.0000
2.6789,-220.9866,13.9904,0.0000,0.0000
2.6822,-219.6286,14.1123,0.0000,0.0000
2.7182,-217.6583,13.9816,0.0000,0.0000
2.7207,-217.5100,14.0534,0.0000,0.0000
2.7230,-217.6717,14.0961,0.0000,0.0000
2.7326,-217.9936,14.2309,0.0000,0.0000
2.7498,-218.1585,14.3295,0.0000,0.0000
2.7521,-218.0810,14.2433,0.0000,0.0000
2.7624,-217.9359,14.2177,0.0000,0.0000
2.7827,-217.5303,14.2680,0.0000,0.0000
2.7849,-217.0134,14.2979,0.0000,0.0000
2.7924,-216.5092,14.2868,0.0000,0.0000
2.8025,-216.2824,14.2587,0.0000,0.0000
2.8139,-216.1154,14.2678,0.0000,0.0000
2.8227,-215.8918,14.2915,0.0000,0.0000
2.8325,-215.7153,14.3301,0.0000,0.0000
2.8426,-215.3556,14.3492,0.0000,0.0000
2.8525,-214.2763,14.5081,0.0000,0.0000
2.8627,-212.6547,14.7108,0.0000,0.0000
2.8779,-210.9976,14.5220,0.0000,0.0000
2.8822,-209.7242,14.1977,0.0000,0.0000
2.8922,-208.8867,14.1330,0.0000,0.0000
2.9026,-208.3090,14.0808,0.0000,0.0000
2.9255,-208.0053,13.9061,0.0000,0.0000
2.9293,-207.8145,14.1379,0.0000,0.0000
2.9320,-207.6181,14.3943,0.0000,0.0000
2.9426,-207.2344,14.4268,0.0000,0.0000
2.9713,-204.0695,14.9123,0.0000,0.0000
2.9735,-202.0029,14.6083,0.0000,0.0000
2.9822,-200.0799,13.9911,0.0000,0.0000
3.0168,-197.2610,14.0222,0.0000,0.0000
3.0190,-196.1694,14.0396,0.0000,0.0000
3.0222,-195.3003,14.2016,0.0000,0.0000
3.0327,-194.9277,14.1197,0.0000,0.0000
3.0422,-194.8841,13.9483,0.0000,0.0000
3.0528,-194.8957,14.2569,0.0000,0.0000
3.0624,-194.8123,14.6120,0.0000,0.0000
3.0913,-192.6071,14.8193,0.0000,0.0000
3.0935,-190.5449,14.8046,0.0000,0.0000
3.1023,-188.6834,14.4406,0.0000,0.0000
3.1356,-185.5988,14.0241,0.0000,0.0000
3.1380,-184.5990,13.9784,0.0000,0.0000
3.1421,-183.8360,13.8372,0.0000,0.0000
3.1528,-183.4715,14.0150,0.0000,0.0000
3.1625,-183.5580,14.0132,0.0000,0.0000
3.1725,-183.7520,13.9866,0.0000,0.0000
3.1827,-183.6949,14.5123,0.0000,0.0000
3.1924,-183.1000,14.9364,0.0000,0.0000
3.2027,-181.3703,14.9054,0.0000,0.0000
3.2123,-179.1153,14.7727,0.0000,0.0000
3.2225,-176.9029,14.5601,0.0000,0.0000
3.2325,-174.5284,14.0502,0.0000,0.0000
3.2427,-172.2418,13.7347,0.0000,0.0000
3.2597,-170.7637,13.7912,0.0000,0.0000
3.2623,-169.7152,13.7171,0.0000,0.0000
3.2724,-168.7957,13.8497,0.0000,0.0000
3.2826,-168.4023,14.0305,0.0000,0.0000
3.2924,-168.5631,13.9941,0.0000,0.0000
3.3026,-168.6548,14.1091,0.0000,0.0000
3.3125,-168.4096,14.5638,0.0000,0.0000
3.3225,-167.8989,14.6561,0.0000,0.0000
3.3324,-166.7514,14.6444,0.0000,0.0000
3.3427,-164.9865,14.6077,0.0000,0.0000
3.3524,-163.3323,14.3256,0.0000,0.0000
3.3633,-162.0145,14.1050,0.0000,0.0000
3.3725,-160.9540,14.0872,0.0000,0.0000
3.3829,-160.2140,14.1075,0.0000,0.0000
3.3925,-159.8608,14.1140,0.0000,0.0000
3.4028,-159.8802,14.2658,0.0000,0.0000
3.4121,-160.0223,14.5577,0.0000,0.0000
3.4228,-159.8638,14.7302,0.0000,0.0000
3.4478,-159.0731,14.8155,0.0000,0.0000
3.4502,-157.3771,14.8297,0.0000,0.0000
3.4537,-155.4820,14.6583,0.0000,0.0000
3.4628,-153.4581,14.3793,0.0000,0.0000
3.4799,-151.5816,14.1678,0.0000,0.0000
3.4834,-150.3187,14.2595,0.0000,0.0000
