time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0004,-40.1350,-22.2651,0.0000,0.0000
0.1069,-40.1427,-22.2428,0.0000,0.0000
0.1149,-40.1336,-22.2489,0.0000,0.0000
0.1208,-40.1399,-22.2451,0.0000,0.0000
0.1244,-40.1421,-22.2446,0.0000,0.0000
0.1509,-40.1387,-22.2342,0.0000,0.0000
0.1537,-40.1630,-22.2313,0.0000,0.0000
0.1597,-40.1572,-22.2493,0.0000,0.0000
0.1692,-40.1394,-22.2438,0.0000,0.0000
0.1815,-40.1337,-22.2337,0.0000,0.0000
0.1891,-40.1400,-22.2481,0.0000,0.0000
0.1986,-40.1284,-22.2393,0.0000,0.0000
0.2087,-40.1357,-22.2228,0.0000,0.0000
0.2192,-40.0939,-22.2452,0.0000,0.0000
0.2292,-40.1326,-22.2670,0.0000,0.0000
0.2388,-40.1441,-22.2451,0.0000,0.0000
0.2500,-40.1636,-22.2478,0.0000,0.0000
0.2588,-40.1714,-22.2369,0.0000,0.0000
0.2693,-40.1565,-22.2336,0.0000,0.0000
0.2787,-40.1453,-22.2477,0.0000,0.0000
0.2893,-40.1315,-22.2502,0.0000,0.0000
0.3264,-40.1147,-22.2386,0.0000,0.0000
0.3283,-40.0931,-22.2409,0.0000,0.0000
0.3302,-40.1030,-22.2418,0.0000,0.0000
0.3393,-40.1126,-22.2257,0.0000,0.0000
0.3703,-40.1661,-22.2513,0.0000,0.0000
0.3723,-40.1515,-22.2287,0.0000,0.0000
0.3789,-40.1595,-22.2471,0.0000,0.0000
0.4130,-40.1547,-22.2466,0.0000,0.0000
0.4150,-40.1163,-22.2406,0.0000,0.0000
0.4189,-40.1228,-22.2562,0.0000,0.0000
0.4292,-40.1464,-22.2287,0.0000,0.0000
0.4392,-40.1160,-22.2188,0.0000,0.0000
0.4491,-40.1261,-22.2567,0.0000,0.0000
0.4597,-40.1491,-22.2535,0.0000,0.0000
0.4691,-40.1502,-22.2399,0.0000,0.0000
0.4794,-40.1392,-22.2488,0.0000,0.0000
0.4899,-40.1316,-22.2388,0.0000,0.0000
0.4993,-40.1583,-22.2309,0.0000,0.0000
0.5092,-40.1485,-22.2389,0.0000,0.0000
0.5193,-40.1427,-22.2358,0.0000,0.0000
0.5291,-40.1839,-22.2238,0.0000,0.0000
0.5397,-40.1563,-22.2383,0.0000,0.0000
0.5493,-40.1446,-22.2430,0.0000,0.0000
0.5595,-40.1125,-22.2400,0.0000,0.0000
0.5691,-40.0984,-22.2504,0.0000,0.0000
0.5797,-40.0884,-22.2550,0.0000,0.0000
0.5893,-40.1238,-22.2394,0.0000,0.0000
0.5993,-40.1536,-22.2226,0.0000,0.0000
0.6092,-40.1386,-22.2407,0.0000,0.0000
0.6193,-40.1728,-22.2529,0.0000,0.0000
0.6290,-40.1753,-22.2478,0.0000,0.0000
0.6391,-40.1672,-22.2559,0.0000,0.0000
0.6491,-40.1549,-22.2445,0.0000,0.0000
0.6773,-40.1209,-22.2503,0.0000,0.0000
0.6793,-40.1188,-22.2419,0.0000,0.0000
0.6893,-40.1102,-22.2317,0.0000,0.0000
0.7229,-40.1220,-22.2391,0.0000,0.0000
0.7249,-40.1478,-22.2393,0.0000,0.0000
0.7293,-40.1535,-22.2546,0.0000,0.0000
0.7392,-40.1765,-22.2661,0.0000,0.0000
0.7494,-40.1955,-22.2358,0.0000,0.0000
0.7594,-40.1595,-22.2290,0.0000,0.0000
0.7902,-40.1205,-22.2364,0.0000,0.0000
0.7920,-40.1030,-22.2439,0.0000,0.0000
0.7990,-40.0812,-22.2653,0.0000,0.0000
0.8091,-40.1004,-22.2395,0.0000,0.0000
0.8191,-40.1295,-22.2395,0.0000,0.0000
0.8289,-40.1335,-22.2363,0.0000,0.0000
0.8407,-40.1870,-22.2200,0.0000,0.0000
0.8488,-40.1759,-22.2216,0.0000,0.0000
0.8592,-40.1578,-22.2402,0.0000,0.0000
0.8690,-40.1542,-22.2663,0.0000,0.0000
0.8791,-40.1353,-22.2303,0.0000,0.0000
0.8891,-40.1129,-22.2346,0.0000,0.0000
0.8992,-40.0946,-22.2582,0.0000,0.0000
0.9091,-40.0959,-22.2337,0.0000,0.0000
0.9192,-40.1288,-22.2318,0.0000,0.0000
0.9288,-40.1287,-22.2653,0.0000,0.0000
0.9393,-40.1601,-22.2421,0.0000,0.0000
0.9489,-40.1555,-22.2329,0.0000,0.0000
0.9591,-40.1343,-22.2465,0.0000,0.0000
0.9695,-40.1544,-22.2377,0.0000,0.0000
0.9795,-40.1482,-22.2343,0.0000,0.0000
0.9888,-40.1196,-22.2419,0.0000,0.0000
1.0198,-40.1255,-22.2270,0.0000,0.0000
1.0217,-40.1146,-22.2500,0.0000,0.0000
1.0290,-40.1369,-22.2674,0.0000,0.0000
1.0628,-40.1325,-22.2464,0.0000,0.0000
1.0646,-40.1300,-22.2765,0.0000,0.0000
1.0687,-40.1493,-22.2333,0.0000,0.0000
1.1047,-40.1287,-22.2563,0.0000,0.0000
1.1067,-40.1315,-22.2316,0.0000,0.0000
1.1088,-40.1343,-22.2344,0.0000,0.0000
1.1195,-40.1107,-22.2555,0.0000,0.0000
1.1293,-40.1413,-22.2421,0.0000,0.0000
1.1429,-40.1539,-22.2439,0.0000,0.0000
1.1492,-40.1400,-22.2662,0.0000,0.0000
1.1593,-40.1447,-22.2454,0.0000,0.0000
1.1693,-40.1466,-22.2198,0.0000,0.0000
1.1792,-40.1162,-22.2438,0.0000,0.0000
1.1895,-40.1162,-22.2531,0.0000,0.0000
1.1990,-40.1159,-22.2202,0.0000,0.0000
1.2296,-40.1097,-22.2470,0.0000,0.0000
1.2317,-40.1674,-22.2205,0.0000,0.0000
