time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0004,-87.3745,-136.3339,0.0000,0.0000
0.0603,-87.3345,-136.3530,0.0000,0.0000
0.0687,-87.3513,-136.3612,0.0000,0.0000
0.0761,-87.3384,-136.3188,0.0000,0.0000
0.0810,-87.3640,-136.3523,0.0000,0.0000
0.0914,-87.0185,-136.2009,0.0000,0.0000
0.1039,-85.8215,-136.2596,0.0000,0.0000
0.1059,-83.9756,-136.6067,0.0000,0.0000
0.1159,-81.9484,-136.8936,0.0000,0.0000
0.1219,-79.8587,-137.5029,0.0000,0.0000
0.1323,-78.2044,-137.9725,0.0000,0.0000
0.1419,-77.0942,-138.1377,0.0000,0.0000
0.1518,-75.8705,-138.1822,0.0000,0.0000
0.1620,-74.3475,-138.2600,0.0000,0.0000
0.1730,-72.8678,-138.6987,0.0000,0.0000
0.1822,-71.4717,-139.0275,0.0000,0.0000
0.2113,-69.6631,-139.0092,0.0000,0.0000
0.2136,-67.4572,-139.4367,0.0000,0.0000
0.2157,-65.2660,-139.7955,0.0000,0.0000
0.2218,-63.5286,-140.1526,0.0000,0.0000
0.2320,-62.1154,-140.5335,0.0000,0.0000
0.2418,-60.7901,-140.7198,0.0000,0.0000
0.2524,-59.4867,-140.8922,0.0000,0.0000
0.2620,-58.3852,-141.0391,0.0000,0.0000
0.2728,-57.4473,-141.0955,0.0000,0.0000
0.2829,-56.1349,-141.3141,0.0000,0.0000
0.2923,-54.0718,-141.5716,0.0000,0.0000
0.3019,-51.7700,-142.0119,0.0000,0.0000
0.3127,-49.4559,-142.5181,0.0000,0.0000
0.3315,-47.3658,-142.7635,0.0000,0.0000
0.3338,-45.7425,-143.0669,0.0000,0.0000
0.3420,-44.2372,-143.3483,0.0000,0.0000
0.3521,-42.8679,-143.5080,0.0000,0.0000
0.3831,-41.3213,-143.7201,0.0000,0.0000
0.3851,-40.6050,-143.8331,0.0000,0.0000
0.3922,-39.6101,-144.0408,0.0000,0.0000
0.4018,-38.2747,-144.1043,0.0000,0.0000
0.4126,-36.3393,-144.3840,0.0000,0.0000
0.4567,-29.1532,-145.5586,0.0000,0.0000
0.4590,-26.7176,-145.9913,0.0000,0.0000
0.4619,-24.0692,-146.4705,0.0000,0.0000
0.4881,-21.4991,-146.8966,0.0000,0.0000
0.4903,-19.4222,-147.1916,0.0000,0.0000
0.4923,-17.8181,-147.5356,0.0000,0.0000
0.5020,-16.7094,-147.7579,0.0000,0.0000
0.5315,-15.7554,-147.8978,0.0000,0.0000
0.5338,-15.4264,-147.8515,0.0000,0.0000
0.5422,-14.8503,-147.8344,0.0000,0.0000
0.5521,-13.7372,-148.0366,0.0000,0.0000
0.5624,-11.7734,-148.3985,0.0000,0.0000
0.5734,-9.3211,-148.8959,0.0000,0.0000
0.5823,-6.4863,-149.4585,0.0000,0.0000
0.5922,-3.8299,-150.1753,0.0000,0.0000
0.6023,-1.7794,-150.4471,0.0000,0.0000
0.6122,0.0207,-150.6188,0.0000,0.0000
0.6225,2.0565,-150.8963,0.0000,0.0000
0.6402,3.6500,-151.2220,0.0000,0.0000
0.6425,4.7273,-151.4796,0.0000,0.0000
0.6522,5.7128,-151.7306,0.0000,0.0000
0.6711,6.9630,-151.8633,0.0000,0.0000
0.6735,8.4521,-151.9596,0.0000,0.0000
0.6822,9.9182,-152.1581,0.0000,0.0000
0.6924,11.1710,-152.3937,0.0000,0.0000
0.7022,12.3340,-152.6646,0.0000,0.0000
0.7122,13.4527,-152.9124,0.0000,0.0000
0.7226,14.5503,-153.0422,0.0000,0.0000
0.7325,15.9691,-153.1869,0.0000,0.0000
0.7422,17.8711,-153.3637,0.0000,0.0000
0.7523,19.8213,-153.7508,0.0000,0.0000
0.7624,21.6099,-154.2234,0.0000,0.0000
0.7718,23.1347,-154.5350,0.0000,0.0000
0.7822,24.5561,-154.8393,0.0000,0.0000
0.7918,25.9935,-155.0032,0.0000,0.0000
0.8022,27.1541,-155.1601,0.0000,0.0000
0.8133,27.9698,-155.3382,0.0000,0.0000
0.8221,28.6376,-155.4332,0.0000,0.0000
0.8507,30.2241,-155.6102,0.0000,0.0000
0.8529,31.0197,-155.6654,0.0000,0.0000
0.8619,32.0250,-155.7675,0.0000,0.0000
0.8720,33.6003,-155.8297,0.0000,0.0000
0.8824,35.5727,-155.9712,0.0000,0.0000
0.8924,37.4725,-156.5525,0.0000,0.0000
0.9033,39.1980,-157.1835,0.0000,0.0000
0.9121,40.9363,-157.5745,0.0000,0.0000
0.9223,42.7253,-157.7814,0.0000,0.0000
0.9507,46.2766,-158.1274,0.0000,0.0000
0.9529,47.5656,-158.4409,0.0000,0.0000
0.9621,48.5731,-158.7843,0.0000,0.0000
0.9724,49.1903,-159.0213,0.0000,0.0000
0.9827,49.5708,-159.0500,0.0000,0.0000
0.9920,49.9710,-158.8867,0.0000,0.0000
1.0144,50.4427,-158.7392,0.0000,0.0000
1.0166,51.0675,-158.6132,0.0000,0.0000
1.0217,52.2784,-158.5522,0.0000,0.0000
1.0437,54.2717,-158.8860,0.0000,0.0000
1.0460,56.4907,-159.5484,0.0000,0.0000
1.0520,59.0306,-160.2180,0.0000,0.0000
1.0623,61.6502,-160.9867,0.0000,0.0000
1.0719,63.6843,-161.4309,0.0000,0.0000
1.0822,65.3242,-161.6033,0.0000,0.0000
1.0920,66.9990,-161.6343,0.0000,0.0000
1.1026,68.4129,-161.4925,0.0000,0.0000
1.1121,69.9559,-161.8064,0.0000,0.0000
1.1224,72.1331,-162.1967,0.0000,0.0000
1.1321,74.8010,-162.8905,0.0000,0.0000
1.1423,77.5271,-163.8618,0.0000,0.0000
1.1526,80.2595,-164.4953,0.0000,0.0000
1.1626,82.5554,-164.7878,0.0000,0.0000
1.1790,84.5671,-165.1416,0.0000,0.0000
1.1823,86.2797,-165.3473,0.0000,0.0000
1.1922,87.4032,-165.6209,0.0000,0.0000
1.2223,88.8258,-165.7851,0.0000,0.0000
1.2246,89.7081,-165.7289,0.0000,0.0000
1.2321,90.8428,-165.8166,0.0000,0.0000
1.2421,91.8220,-165.9161,0.0000,0.0000
1.2520,92.5771,-166.1317,0.0000,0.0000
1.2620,93.1985,-166.2703,0.0000,0.0000
1.2724,93.8390,-166.3338,0.0000,0.0000
1.2820,94.7799,-166.4663,0.0000,0.0000
1.2943,96.3698,-166.6936,0.0000,0.0000
1.3270,100.8594,-167.4516,0.0000,0.0000
1.3293,103.1254,-168.0466,0.0000,0.0000
1.3317,105.1731,-168.4541,0.0000,0.0000
1.3706,110.1041,-169.3425,0.0000,0.0000
1.3728,110.8632,-169.5737,0.0000,0.0000
1.3820,111.2570,-169.7668,0.0000,0.0000
1.4157,111.3814,-169.6759,0.0000,0.0000
1.4181,111.3898,-169.6698,0.0000,0.0000
1.4235,111.3308,-169.6760,0.0000,0.0000
1.4572,111.1139,-169.6013,0.0000,0.0000
1.4594,111.1043,-169.5948,0.0000,0.0000
1.4617,111.4317,-169.5976,0.0000,0.0000
1.4721,112.5674,-169.6842,0.0000,0.0000
1.4872,114.1379,-170.0704,0.0000,0.0000
1.4920,115.8893,-170.5193,0.0000,0.0000
1.5022,117.8583,-170.8630,0.0000,0.0000
1.5124,119.7068,-171.3665,0.0000,0.0000
1.5223,121.3423,-171.6109,0.0000,0.0000
1.5324,122.7831,-171.7091,0.0000,0.0000
1.5420,124.3414,-171.9431,0.0000,0.0000
1.5555,126.1130,-172.3160,0.0000,0.0000
1.5623,128.0635,-172.6454,0.0000,0.0000
1.5725,130.4751,-172.8913,0.0000,0.0000
1.5826,133.0986,-173.4415,0.0000,0.0000
1.5926,135.9271,-174.0651,0.0000,0.0000
1.6025,138.6749,-174.3932,0.0000,0.0000
1.6126,141.1025,-174.8148,0.0000,0.0000
1.6225,143.2454,-175.1470,0.0000,0.0000
1.6329,144.8295,-175.5403,0.0000,0.0000
1.6422,145.9174,-175.8914,0.0000,0.0000
1.6543,146.8183,-175.9733,0.0000,0.0000
1.6625,147.8734,-175.7568,0.0000,0.0000
1.6732,149.1915,-175.9078,0.0000,0.0000
1.6824,150.8263,-176.1092,0.0000,0.0000
1.6925,152.9446,-176.4340,0.0000,0.0000
1.7139,155.6684,-177.0248,0.0000,0.0000
1.7160,158.3524,-177.6673,0.0000,0.0000
1.7223,160.7361,-178.1133,0.0000,0.0000
1.7321,162.8405,-178.3992,0.0000,0.0000
1.7421,164.7802,-178.7936,0.0000,0.0000
1.7523,166.3273,-178.9681,0.0000,0.0000
1.7619,167.4773,-179.1216,0.0000,0.0000
1.7925,169.5340,-179.5458,0.0000,0.0000
1.7947,171.6412,-179.9832,0.0000,0.0000
1.8022,174.0689,-180.5461,0.0000,0.0000
1.8289,176.6970,-181.1428,0.0000,0.0000
1.8311,179.8096,-181.8086,0.0000,0.0000
1.8332,182.8990,-182.3811,0.0000,0.0000
1.8519,185.5553,-182.6631,0.0000,0.0000
1.8542,187.9092,-183.1822,0.0000,0.0000
1.8623,189.8555,-183.6653,0.0000,0.0000
1.8725,191.2343,-183.8075,0.0000,0.0000
1.8827,192.0752,-183.9805,0.0000,0.0000
1.8925,192.7719,-184.1899,0.0000,0.0000
1.9026,193.5843,-184.3965,0.0000,0.0000
1.9130,194.7609,-184.7924,0.0000,0.0000
1.9225,196.4572,-185.3683,0.0000,0.0000
1.9322,198.7578,-185.7937,0.0000,0.0000
1.9425,201.5439,-185.9206,0.0000,0.0000
1.9521,204.4227,-186.1073,0.0000,0.0000
1.9625,206.7143,-186.5262,0.0000,0.0000
1.9728,208.3383,-186.8256,0.0000,0.0000
1.9823,209.8130,-187.0591,0.0000,0.0000
1.9927,210.8027,-187.3296,0.0000,0.0000
2.0026,211.3968,-187.5167,0.0000,0.0000
2.0278,212.0289,-187.6183,0.0000,0.0000
2.0301,213.0685,-187.8642,0.0000,0.0000
2.0333,214.2967,-188.1287,0.0000,0.0000
2.0518,215.8855,-188.5011,0.0000,0.0000
2.0540,218.0571,-188.8592,0.0000,0.0000
2.0622,220.7005,-189.2885,0.0000,0.0000
2.0909,225.1008,-189.8736,0.0000,0.0000
2.0930,226.6901,-190.1325,0.0000,0.0000
2.1020,228.5855,-190.3870,0.0000,0.0000
2.1352,232.0929,-190.9258,0.0000,0.0000
2.1376,233.0484,-190.9581,0.0000,0.0000
2.1438,233.8268,-191.0240,0.0000,0.0000
2.1771,235.6794,-191.4286,0.0000,0.0000
2.1793,236.4937,-191.5193,0.0000,0.0000
2.1819,237.3401,-191.5952,0.0000,0.0000
2.2078,238.2681,-191.7124,0.0000,0.0000
2.2103,239.0959,-191.7976,0.0000,0.0000
2.2125,239.8488,-191.9836,0.0000,0.0000
2.2226,240.5126,-192.1351,0.0000,0.0000
2.2395,241.1109,-192.1595,0.0000,0.0000
2.2422,241.7734,-192.2978,0.0000,0.0000
2.2574,242.4374,-192.4165,0.0000,0.0000
2.2626,243.0958,-192.5157,0.0000,0.0000
2.2926,244.9085,-192.8472,0.0000,0.0000
2.2947,246.4565,-192.9902,0.0000,0.0000
2.3025,248.5814,-193.4439,0.0000,0.0000
2.3352,254.2122,-194.4773,0.0000,0.0000
2.3373,257.5863,-194.9682,0.0000,0.0000
2.3423,260.6634,-195.3929,0.0000,0.0000
2.3661,263.2764,-195.9523,0.0000,0.0000
2.3683,265.3618,-196.3456,0.0000,0.0000
2.3719,267.0527,-196.6691,0.0000,0.0000
2.3934,268.2625,-196.9245,0.0000,0.0000
2.3959,269.0970,-197.0561,0.0000,0.0000
2.4021,269.9276,-197.1633,0.0000,0.0000
2.4297,270.8481,-197.3683,0.0000,0.0000
2.4317,271.7419,-197.4983,0.0000,0.0000
2.4338,272.6158,-197.6828,0.0000,0.0000
2.4428,273.7188,-197.8970,0.0000,0.0000
2.4520,274.9991,-198.1166,0.0000,0.0000
2.4622,276.3461,-198.3227,0.0000,0.0000
2.4717,277.6894,-198.5178,0.0000,0.0000
2.4822,278.8541,-198.6958,0.0000,0.0000
2.4924,279.8987,-198.9122,0.0000,0.0000
2.5021,281.0579,-199.1093,0.0000,0.0000
2.5121,282.4529,-199.2774,0.0000,0.0000
2.5235,284.1233,-199.5204,0.0000,0.0000
2.5317,286.1848,-199.8264,0.0000,0.0000
2.5426,288.3487,-200.1975,0.0000,0.0000
2.5518,290.1866,-200.4686,0.0000,0.0000
2.5621,291.8677,-200.7324,0.0000,0.0000
2.5723,293.5308,-201.0079,0.0000,0.0000
2.5823,295.3064,-201.2962,0.0000,0.0000
2.5917,297.1014,-201.6161,0.0000,0.0000
2.6019,298.6435,-201.8600,0.0000,0.0000
2.6120,300.0972,-202.0497,0.0000,0.0000
2.6225,301.6339,-202.2141,0.0000,0.0000
2.6321,303.3319,-202.5855,0.0000,0.0000
2.6432,305.0011,-202.9499,0.0000,0.0000
2.6754,308.4596,-203.6197,0.0000,0.0000
2.6777,310.3685,-203.8800,0.0000,0.0000
2.6818,312.4368,-204.1699,0.0000,0.0000
2.7197,315.9990,-204.3716,0.0000,0.0000
2.7220,316.9368,-204.6320,0.0000,0.0000
2.7240,317.6102,-204.7793,0.0000,0.0000
2.7326,319.6871,-204.2204,0.0000,0.0000
2.7508,319.8796,-204.2598,0.0000,0.0000
2.7530,318.4039,-204.9074,0.0000,0.0000
