time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0001,13.3764,-5.7793,0.0000,0.0000
0.1269,13.3415,-5.7903,0.0000,0.0000
0.1347,13.3347,-5.7865,0.0000,0.0000
0.1416,13.3466,-5.8110,0.0000,0.0000
0.1466,13.3384,-5.8057,0.0000,0.0000
0.1666,13.3617,-5.7788,0.0000,0.0000
0.1697,13.4088,-5.8064,0.0000,0.0000
0.1740,13.3698,-5.8169,0.0000,0.0000
0.1837,13.3859,-5.7765,0.0000,0.0000
0.1963,13.3793,-5.8009,0.0000,0.0000
0.2040,13.3469,-5.8210,0.0000,0.0000
0.2282,13.3275,-5.7715,0.0000,0.0000
0.2302,13.3458,-5.7771,0.0000,0.0000
0.2340,13.3468,-5.8102,0.0000,0.0000
0.2442,13.3392,-5.7918,0.0000,0.0000
0.2545,13.3704,-5.8199,0.0000,0.0000
0.2642,13.3783,-5.8039,0.0000,0.0000
0.2746,13.3626,-5.7935,0.0000,0.0000
0.3057,13.3927,-5.7856,0.0000,0.0000
0.3077,13.3732,-5.8008,0.0000,0.0000
0.3136,13.3510,-5.7953,0.0000,0.0000
0.3240,13.3443,-5.7912,0.0000,0.0000
0.3336,13.3447,-5.8049,0.0000,0.0000
0.3439,13.3378,-5.7905,0.0000,0.0000
0.3537,13.3819,-5.7945,0.0000,0.0000
0.3657,13.4031,-5.8130,0.0000,0.0000
0.3742,13.3841,-5.8153,0.0000,0.0000
0.3979,13.3960,-5.8062,0.0000,0.0000
0.3999,13.3734,-5.8037,0.0000,0.0000
0.4040,13.3557,-5.7763,0.0000,0.0000
0.4305,13.3597,-5.7679,0.0000,0.0000
0.4326,13.3535,-5.7819,0.0000,0.0000
0.4346,13.3319,-5.7923,0.0000,0.0000
0.4442,13.3450,-5.7690,0.0000,0.0000
0.4541,13.3386,-5.7837,0.0000,0.0000
0.4644,13.3540,-5.8041,0.0000,0.0000
0.4740,13.3900,-5.8001,0.0000,0.0000
0.4929,13.4311,-5.8064,0.0000,0.0000
0.4952,13.3954,-5.8351,0.0000,0.0000
0.5043,13.4022,-5.7731,0.0000,0.0000
0.5142,13.3691,-5.7866,0.0000,0.0000
0.5243,13.3477,-5.8040,0.0000,0.0000
0.5348,13.3289,-5.7661,0.0000,0.0000
0.5440,13.3004,-5.8016,0.0000,0.0000
0.5536,13.3398,-5.8144,0.0000,0.0000
0.5640,13.3619,-5.7712,0.0000,0.0000
0.5740,13.4011,-5.7960,0.0000,0.0000
0.5843,13.4091,-5.8122,0.0000,0.0000
0.5938,13.3928,-5.7855,0.0000,0.0000
0.6041,13.3805,-5.7914,0.0000,0.0000
0.6137,13.3721,-5.8067,0.0000,0.0000
0.6331,13.3529,-5.7831,0.0000,0.0000
0.6351,13.3642,-5.7699,0.0000,0.0000
0.6441,13.3502,-5.8054,0.0000,0.0000
0.6632,13.3689,-5.7777,0.0000,0.0000
0.6651,13.3390,-5.7845,0.0000,0.0000
0.6736,13.3492,-5.8235,0.0000,0.0000
0.6967,13.3569,-5.8117,0.0000,0.0000
0.6984,13.3515,-5.8047,0.0000,0.0000
0.7035,13.3874,-5.8041,0.0000,0.0000
0.7320,13.4134,-5.7631,0.0000,0.0000
0.7340,13.3539,-5.7931,0.0000,0.0000
0.7441,13.3254,-5.7889,0.0000,0.0000
0.7538,13.3210,-5.7913,0.0000,0.0000
0.7640,13.3297,-5.8026,0.0000,0.0000
0.7739,13.3329,-5.7964,0.0000,0.0000
0.7839,13.3578,-5.7908,0.0000,0.0000
0.7939,13.3955,-5.7909,0.0000,0.0000
0.8043,13.4019,-5.7737,0.0000,0.0000
0.8253,13.3870,-5.8078,0.0000,0.0000
0.8272,13.3844,-5.8207,0.0000,0.0000
0.8340,13.3589,-5.7941,0.0000,0.0000
0.8645,13.3428,-5.7859,0.0000,0.0000
0.8665,13.3690,-5.7482,0.0000,0.0000
0.8743,13.3578,-5.7831,0.0000,0.0000
0.8966,13.3589,-5.8024,0.0000,0.0000
0.8994,13.3948,-5.7593,0.0000,0.0000
0.9040,13.3794,-5.7959,0.0000,0.0000
0.9412,13.3854,-5.7897,0.0000,0.0000
0.9431,13.3733,-5.8176,0.0000,0.0000
0.9450,13.3554,-5.8083,0.0000,0.0000
0.9539,13.3755,-5.7891,0.0000,0.0000
0.9722,13.3562,-5.7921,0.0000,0.0000
0.9742,13.3444,-5.7909,0.0000,0.0000
0.9844,13.3424,-5.7765,0.0000,0.0000
1.0026,13.3695,-5.7881,0.0000,0.0000
1.0046,13.3845,-5.8082,0.0000,0.0000
1.0142,13.3675,-5.7852,0.0000,0.0000
1.0338,13.3915,-5.7893,0.0000,0.0000
1.0359,13.3809,-5.8080,0.0000,0.0000
1.0458,13.3570,-5.8012,0.0000,0.0000
1.0641,13.3521,-5.8134,0.0000,0.0000
1.0662,13.3519,-5.8052,0.0000,0.0000
1.0741,13.3329,-5.7713,0.0000,0.0000
1.0845,13.3227,-5.7772,0.0000,0.0000
1.0941,13.3543,-5.7848,0.0000,0.0000
1.1047,13.3787,-5.7725,0.0000,0.0000
1.1265,13.3760,-5.7862,0.0000,0.0000
1.1285,13.3808,-5.7920,0.0000,0.0000
1.1339,13.3927,-5.7943,0.0000,0.0000
1.1562,13.3675,-5.7916,0.0000,0.0000
1.1581,13.3547,-5.7923,0.0000,0.0000
1.1642,13.3583,-5.7981,0.0000,0.0000
1.1742,13.3560,-5.7947,0.0000,0.0000
1.1843,13.3401,-5.8036,0.0000,0.0000
1.1940,13.3698,-5.8092,0.0000,0.0000
1.2184,13.3921,-5.7983,0.0000,0.0000
1.2204,13.4097,-5.7883,0.0000,0.0000
1.2239,13.4025,-5.7809,0.0000,0.0000
1.2340,13.3645,-5.7814,0.0000,0.0000
1.2442,13.3713,-5.7806,0.0000,0.0000
1.2541,13.3469,-5.7661,0.0000,0.0000
1.2648,13.3381,-5.7998,0.0000,0.0000
1.2740,13.3508,-5.8291,0.0000,0.0000
1.2843,13.3411,-5.7952,0.0000,0.0000
1.2943,13.3576,-5.8192,0.0000,0.0000
1.3039,13.3701,-5.8016,0.0000,0.0000
1.3141,13.3724,-5.7538,0.0000,0.0000
1.3244,13.3820,-5.7979,0.0000,0.0000
1.3341,13.3900,-5.7736,0.0000,0.0000
1.3444,13.3705,-5.7673,0.0000,0.0000
1.3537,13.3416,-5.8197,0.0000,0.0000
1.3643,13.3385,-5.7962,0.0000,0.0000
1.3741,13.3399,-5.7804,0.0000,0.0000
1.3840,13.3355,-5.8058,0.0000,0.0000
1.3940,13.3460,-5.7898,0.0000,0.0000
1.4048,13.3751,-5.7963,0.0000,0.0000
1.4140,13.3940,-5.7819,0.0000,0.0000
1.4242,13.4005,-5.7750,0.0000,0.0000
1.4343,13.3945,-5.7788,0.0000,0.0000
1.4443,13.3981,-5.7703,0.0000,0.0000
1.4541,13.3562,-5.8038,0.0000,0.0000
