time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0004,694.3763,91.6215,0.0000,0.0000
0.0724,694.3685,91.6045,0.0000,0.0000
0.0826,694.3952,91.6460,0.0000,0.0000
0.1007,693.5128,91.4554,0.0000,0.0000
0.1057,691.9039,91.8293,0.0000,0.0000
0.1375,687.2307,92.1019,0.0000,0.0000
0.1405,683.9943,92.2845,0.0000,0.0000
0.1425,680.5933,92.5821,0.0000,0.0000
0.1779,675.4622,92.6621,0.0000,0.0000
0.1802,673.0083,92.6186,0.0000,0.0000
0.1823,671.2346,92.7888,0.0000,0.0000
0.1931,669.9604,92.8211,0.0000,0.0000
0.2090,669.2361,92.8592,0.0000,0.0000
0.2121,668.8068,93.0365,0.0000,0.0000
0.2224,668.7712,92.8705,0.0000,0.0000
0.2329,668.6162,92.7249,0.0000,0.0000
0.2420,667.9417,92.8251,0.0000,0.0000
0.2523,667.1696,92.9071,0.0000,0.0000
0.2844,665.1313,92.9718,0.0000,0.0000
0.2869,664.0894,92.9088,0.0000,0.0000
0.2918,663.1548,92.9162,0.0000,0.0000
0.3267,661.6980,93.1902,0.0000,0.0000
0.3289,661.6643,93.2768,0.0000,0.0000
0.3318,661.6369,93.3159,0.0000,0.0000
0.3685,662.9651,93.0341,0.0000,0.0000
0.3710,663.2655,93.0686,0.0000,0.0000
0.3731,663.3228,93.0352,0.0000,0.0000
0.3822,663.3449,93.0625,0.0000,0.0000
0.4127,662.5338,93.1706,0.0000,0.0000
0.4151,661.7335,93.2142,0.0000,0.0000
0.4217,660.7071,93.2109,0.0000,0.0000
0.4441,659.5170,93.1354,0.0000,0.0000
0.4463,657.4905,93.0281,0.0000,0.0000
0.4521,655.3427,93.1274,0.0000,0.0000
0.4757,653.4816,93.2008,0.0000,0.0000
0.4779,651.9733,93.3724,0.0000,0.0000
0.4819,650.6488,93.4712,0.0000,0.0000
0.5138,649.2059,93.6370,0.0000,0.0000
0.5161,648.8177,93.5950,0.0000,0.0000
0.5220,648.5179,93.5425,0.0000,0.0000
