time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0004,680.9732,-65.8528,0.0000,0.0000
0.0638,680.9599,-65.8128,0.0000,0.0000
0.0727,680.9300,-65.8038,0.0000,0.0000
0.0798,680.9347,-65.8171,0.0000,0.0000
0.0985,680.9592,-65.8126,0.0000,0.0000
0.1099,680.9608,-65.8587,0.0000,0.0000
0.1126,680.9020,-65.9333,0.0000,0.0000
0.1155,680.3698,-65.9444,0.0000,0.0000
0.1261,679.3601,-65.8790,0.0000,0.0000
0.1355,678.0494,-65.8569,0.0000,0.0000
0.1457,676.6647,-65.8242,0.0000,0.0000
0.1555,675.3509,-65.7960,0.0000,0.0000
0.1662,674.1881,-65.8067,0.0000,0.0000
0.1763,672.8622,-65.7502,0.0000,0.0000
0.1866,671.4869,-65.7285,0.0000,0.0000
0.1960,670.2355,-65.7309,0.0000,0.0000
0.2064,669.2025,-65.8185,0.0000,0.0000
0.2160,668.1865,-65.8272,0.0000,0.0000
0.2456,665.9903,-65.6560,0.0000,0.0000
0.2480,664.9941,-65.6846,0.0000,0.0000
0.2561,664.0772,-65.6868,0.0000,0.0000
0.2901,660.2896,-65.7044,0.0000,0.0000
0.2925,657.5788,-65.4518,0.0000,0.0000
0.2956,654.8242,-65.5905,0.0000,0.0000
0.3363,649.6169,-65.7483,0.0000,0.0000
0.3387,648.4926,-65.7947,0.0000,0.0000
0.3462,647.8456,-65.8400,0.0000,0.0000
0.3560,647.5530,-65.7950,0.0000,0.0000
0.3661,647.4460,-65.8363,0.0000,0.0000
0.3759,647.2150,-65.8994,0.0000,0.0000
0.3865,646.3051,-65.9301,0.0000,0.0000
0.3959,644.6893,-65.9768,0.0000,0.0000
0.4062,642.5564,-65.6536,0.0000,0.0000
0.4159,639.8173,-65.3011,0.0000,0.0000
0.4265,636.7155,-65.3024,0.0000,0.0000
0.4360,634.0604,-65.3294,0.0000,0.0000
0.4463,632.2686,-65.5152,0.0000,0.0000
0.4563,630.6833,-65.6836,0.0000,0.0000
0.4663,629.4571,-65.5840,0.0000,0.0000
0.4774,628.8218,-65.5039,0.0000,0.0000
0.4861,628.3894,-65.3423,0.0000,0.0000
0.4961,627.7178,-65.3557,0.0000,0.0000
0.5066,626.5383,-65.5264,0.0000,0.0000
0.5217,624.5384,-65.4098,0.0000,0.0000
0.5259,621.9348,-65.1122,0.0000,0.0000
0.5359,618.9951,-64.9546,0.0000,0.0000
0.5534,615.9451,-64.4279,0.0000,0.0000
0.5557,613.3082,-64.1021,0.0000,0.0000
0.5663,611.4608,-64.5138,0.0000,0.0000
0.6032,608.5740,-64.5398,0.0000,0.0000
0.6054,607.4803,-64.6002,0.0000,0.0000
0.6074,605.9435,-64.4941,0.0000,0.0000
0.6295,604.0549,-64.2504,0.0000,0.0000
0.6317,602.6543,-64.3199,0.0000,0.0000
0.6361,601.9319,-64.2390,0.0000,0.0000
0.6457,601.4106,-64.2284,0.0000,0.0000
0.6579,600.9779,-64.2515,0.0000,0.0000
0.6656,600.5287,-64.2462,0.0000,0.0000
0.6760,600.0897,-64.2817,0.0000,0.0000
0.6855,599.5332,-64.3976,0.0000,0.0000
0.7180,596.0348,-64.1949,0.0000,0.0000
0.7202,593.5865,-64.0440,0.0000,0.0000
0.7259,590.7663,-64.0831,0.0000,0.0000
0.7360,588.0323,-63.8248,0.0000,0.0000
0.7460,585.2500,-63.6058,0.0000,0.0000
0.7559,582.2845,-63.5392,0.0000,0.0000
0.7664,579.3405,-63.4149,0.0000,0.0000
0.7759,576.7002,-63.1587,0.0000,0.0000
0.7864,574.0744,-63.0957,0.0000,0.0000
0.7960,571.3735,-62.9339,0.0000,0.0000
0.8062,568.6739,-62.5848,0.0000,0.0000
0.8160,566.4460,-62.3972,0.0000,0.0000
0.8264,564.7668,-62.3402,0.0000,0.0000
0.8359,563.5916,-62.3719,0.0000,0.0000
0.8471,562.7622,-62.5333,0.0000,0.0000
0.8559,562.0750,-62.8321,0.0000,0.0000
0.8663,561.3734,-63.1926,0.0000,0.0000
0.8762,560.3881,-63.2622,0.0000,0.0000
0.8863,558.3653,-63.1071,0.0000,0.0000
0.8967,555.6460,-63.0697,0.0000,0.0000
0.9065,552.8049,-62.8873,0.0000,0.0000
0.9160,549.7823,-62.1241,0.0000,0.0000
0.9264,546.8025,-61.5006,0.0000,0.0000
0.9360,544.4612,-61.5354,0.0000,0.0000
0.9464,542.7993,-61.2498,0.0000,0.0000
