time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0003,-635.6370,54.2141,0.0000,0.0000
0.0855,-635.5954,54.2006,0.0000,0.0000
0.0966,-635.3111,54.2270,0.0000,0.0000
0.1028,-634.1818,53.8669,0.0000,0.0000
0.1089,-633.9969,54.1368,0.0000,0.0000
0.1283,-632.2437,53.8265,0.0000,0.0000
0.1312,-631.0749,54.1070,0.0000,0.0000
0.1461,-627.6614,53.7405,0.0000,0.0000
0.1479,-625.2655,53.7522,0.0000,0.0000
0.1562,-623.8020,53.6783,0.0000,0.0000
0.1828,-622.7126,53.7262,0.0000,0.0000
0.1851,-621.3944,53.4510,0.0000,0.0000
0.1872,-619.7745,53.3939,0.0000,0.0000
0.1969,-618.3324,53.5080,0.0000,0.0000
0.2150,-617.5004,53.5062,0.0000,0.0000
0.2172,-616.9767,53.5259,0.0000,0.0000
0.2264,-616.5234,53.5142,0.0000,0.0000
0.2580,-614.7979,53.2421,0.0000,0.0000
0.2606,-613.9752,53.1976,0.0000,0.0000
0.2666,-613.1427,53.1483,0.0000,0.0000
0.2767,-612.3112,52.9976,0.0000,0.0000
0.2869,-611.3809,52.9062,0.0000,0.0000
0.2968,-610.4750,52.9044,0.0000,0.0000
0.3263,-608.5398,52.9842,0.0000,0.0000
0.3286,-606.7083,52.7200,0.0000,0.0000
0.3367,-604.6231,52.5596,0.0000,0.0000
0.3701,-601.2819,52.5513,0.0000,0.0000
0.3735,-600.1242,52.6123,0.0000,0.0000
0.3763,-599.2078,52.6138,0.0000,0.0000
0.4122,-598.5049,52.6988,0.0000,0.0000
0.4147,-598.4015,52.6171,0.0000,0.0000
0.4169,-597.9820,52.5484,0.0000,0.0000
0.4266,-597.3591,52.4901,0.0000,0.0000
0.4366,-596.8979,52.5079,0.0000,0.0000
0.4468,-596.3658,52.4897,0.0000,0.0000
0.4569,-595.4305,52.3732,0.0000,0.0000
0.4667,-594.1900,52.2396,0.0000,0.0000
0.4772,-592.5423,52.2711,0.0000,0.0000
0.4865,-590.7775,52.1680,0.0000,0.0000
0.5043,-589.1381,52.0788,0.0000,0.0000
