time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0003,24.6093,68.0551,0.0000,0.0000
0.0723,24.6276,68.0984,0.0000,0.0000
0.0816,24.6163,68.0556,0.0000,0.0000
0.0883,24.6157,68.0607,0.0000,0.0000
0.1086,24.5857,68.0562,0.0000,0.0000
0.1230,24.5906,68.0381,0.0000,0.0000
0.1257,24.6008,68.0841,0.0000,0.0000
0.1330,24.6000,68.0731,0.0000,0.0000
0.1664,24.6179,68.0889,0.0000,0.0000
0.1688,24.6376,68.0696,0.0000,0.0000
0.1728,24.6147,68.0272,0.0000,0.0000
0.1829,24.6006,68.0630,0.0000,0.0000
0.1936,24.5892,68.0740,0.0000,0.0000
0.2136,24.5910,68.0557,0.0000,0.0000
0.2159,24.5648,68.0867,0.0000,0.0000
0.2413,24.5806,68.0636,0.0000,0.0000
0.2442,24.6135,68.0397,0.0000,0.0000
0.2464,24.6236,68.0675,0.0000,0.0000
0.2528,24.6312,68.0570,0.0000,0.0000
0.2787,24.6150,68.0521,0.0000,0.0000
0.2811,24.5814,68.0454,0.0000,0.0000
0.2833,24.5973,68.0526,0.0000,0.0000
0.2937,24.6004,68.0539,0.0000,0.0000
0.3098,24.5858,68.0453,0.0000,0.0000
0.3125,24.6033,68.0548,0.0000,0.0000
0.3231,24.6243,68.0654,0.0000,0.0000
0.3529,24.5862,68.0629,0.0000,0.0000
0.3552,24.6229,68.0701,0.0000,0.0000
0.3627,24.6452,68.0590,0.0000,0.0000
0.3831,24.6124,68.0184,0.0000,0.0000
0.3853,24.6322,68.0311,0.0000,0.0000
0.3925,24.6402,68.0307,0.0000,0.0000
0.4155,24.5978,68.0510,0.0000,0.0000
0.4178,24.5901,68.0845,0.0000,0.0000
0.4225,24.6007,68.0830,0.0000,0.0000
0.4330,24.5848,68.0787,0.0000,0.0000
0.4431,24.5803,68.0698,0.0000,0.0000
0.4528,24.6171,68.0477,0.0000,0.0000
0.4648,24.6265,68.0319,0.0000,0.0000
0.4725,24.6273,68.0507,0.0000,0.0000
0.4833,24.6439,68.0303,0.0000,0.0000
0.4928,24.6356,68.0370,0.0000,0.0000
0.5034,24.6126,68.0824,0.0000,0.0000
0.5135,24.5875,68.0741,0.0000,0.0000
