time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0003,-301.9454,-2.0892,0.0000,0.0000
0.0673,-301.9892,-2.0454,0.0000,0.0000
0.0769,-301.9974,-2.0654,0.0000,0.0000
0.0832,-302.2660,-2.0532,0.0000,0.0000
0.0897,-303.1984,-2.0416,0.0000,0.0000
0.1221,-306.9459,-1.3968,0.0000,0.0000
0.1253,-309.4093,-1.0148,0.0000,0.0000
0.1390,-311.6487,-0.7325,0.0000,0.0000
0.1412,-313.2192,-0.5008,0.0000,0.0000
0.1479,-314.4747,-0.3942,0.0000,0.0000
0.1576,-315.3679,-0.2443,0.0000,0.0000
0.1680,-315.9570,-0.2087,0.0000,0.0000
0.1778,-316.6443,-0.3376,0.0000,0.0000
0.2083,-318.8006,-0.2238,0.0000,0.0000
0.2110,-320.7231,-0.0021,0.0000,0.0000
0.2177,-323.2525,0.1875,0.0000,0.0000
0.2512,-330.1237,1.5017,0.0000,0.0000
0.2551,-333.5946,2.1777,0.0000,0.0000
0.2574,-336.4489,2.5408,0.0000,0.0000
0.2677,-338.9810,2.8157,0.0000,0.0000
0.2775,-341.0184,3.2716,0.0000,0.0000
0.2879,-342.6420,3.5020,0.0000,0.0000
0.2979,-344.0629,3.3783,0.0000,0.0000
0.3078,-345.3397,3.4360,0.0000,0.0000
0.3179,-346.9176,3.6309,0.0000,0.0000
0.3280,-348.7482,3.7980,0.0000,0.0000
0.3379,-351.1126,4.1058,0.0000,0.0000
0.3709,-357.5533,5.0275,0.0000,0.0000
0.3732,-360.8994,5.4824,0.0000,0.0000
0.3778,-363.3338,5.8336,0.0000,0.0000
0.3878,-365.2625,5.9962,0.0000,0.0000
0.3983,-366.7417,6.0741,0.0000,0.0000
0.4079,-367.8370,6.1384,0.0000,0.0000
0.4321,-368.3968,6.1506,0.0000,0.0000
0.4345,-368.9949,6.2564,0.0000,0.0000
0.4377,-370.4587,6.5529,0.0000,0.0000
0.4475,-372.7450,6.9784,0.0000,0.0000
0.4592,-375.1540,7.4474,0.0000,0.0000
0.4675,-378.3862,7.8467,0.0000,0.0000
0.4781,-382.0644,8.2299,0.0000,0.0000
0.4875,-385.7658,8.5015,0.0000,0.0000
0.4979,-388.9404,8.8749,0.0000,0.0000
0.5076,-391.6850,9.0106,0.0000,0.0000
0.5391,-398.1039,10.2827,0.0000,0.0000
0.5413,-401.5214,10.7551,0.0000,0.0000
0.5477,-404.3204,10.9679,0.0000,0.0000
0.5578,-407.1452,11.7166,0.0000,0.0000
0.5677,-410.7221,11.9917,0.0000,0.0000
0.5776,-415.0077,12.4938,0.0000,0.0000
0.6010,-419.2850,13.2435,0.0000,0.0000
0.6031,-423.1401,13.7881,0.0000,0.0000
0.6075,-426.6544,14.3652,0.0000,0.0000
0.6172,-430.2431,14.8476,0.0000,0.0000
0.6361,-433.8207,15.1577,0.0000,0.0000
0.6383,-436.7535,15.3679,0.0000,0.0000
0.6477,-438.9909,15.8873,0.0000,0.0000
0.6714,-440.9940,16.2217,0.0000,0.0000
0.6735,-443.2175,16.1373,0.0000,0.0000
0.6772,-446.0079,16.5889,0.0000,0.0000
0.6881,-449.2577,16.7196,0.0000,0.0000
0.6976,-452.2272,17.0462,0.0000,0.0000
