time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0004,-749.3631,-16.2292,0.0000,0.0000
0.0638,-749.3680,-16.2308,0.0000,0.0000
0.0727,-749.3531,-16.2287,0.0000,0.0000
0.0784,-749.3485,-16.2309,0.0000,0.0000
0.0825,-749.3755,-16.2421,0.0000,0.0000
0.1056,-749.3258,-16.2511,0.0000,0.0000
0.1084,-749.3336,-16.2523,0.0000,0.0000
0.1102,-749.3812,-16.2435,0.0000,0.0000
0.1290,-749.3511,-16.2155,0.0000,0.0000
0.1310,-749.3124,-16.2014,0.0000,0.0000
0.1391,-749.2052,-16.2491,0.0000,0.0000
0.1725,-748.5864,-16.1485,0.0000,0.0000
0.1748,-748.0425,-16.1074,0.0000,0.0000
0.1792,-747.5298,-16.0773,0.0000,0.0000
0.1904,-747.0454,-16.1386,0.0000,0.0000
0.1989,-746.7435,-16.1192,0.0000,0.0000
0.2177,-746.5366,-16.0450,0.0000,0.0000
0.2197,-746.3143,-16.0304,0.0000,0.0000
0.2290,-746.1585,-16.0776,0.0000,0.0000
0.2554,-746.0368,-16.0801,0.0000,0.0000
0.2575,-745.8749,-16.0485,0.0000,0.0000
0.2595,-745.6511,-16.0554,0.0000,0.0000
0.2689,-745.4525,-16.0143,0.0000,0.0000
0.2866,-745.3639,-15.9918,0.0000,0.0000
0.2891,-745.3308,-16.0018,0.0000,0.0000
0.2984,-745.3340,-16.0126,0.0000,0.0000
0.3176,-745.3021,-15.9990,0.0000,0.0000
0.3194,-745.3558,-16.0006,0.0000,0.0000
0.3286,-745.4364,-16.0254,0.0000,0.0000
0.3395,-745.4472,-15.9778,0.0000,0.0000
0.3493,-745.1822,-15.9791,0.0000,0.0000
0.3592,-744.7376,-16.0079,0.0000,0.0000
0.3689,-744.1148,-15.9503,0.0000,0.0000
0.3792,-743.6199,-15.8842,0.0000,0.0000
0.3902,-743.2818,-15.8857,0.0000,0.0000
0.3992,-743.1357,-15.8744,0.0000,0.0000
0.4093,-743.0661,-15.8781,0.0000,0.0000
0.4195,-743.0899,-15.9540,0.0000,0.0000
0.4298,-743.0884,-15.9548,0.0000,0.0000
0.4391,-742.9400,-15.9160,0.0000,0.0000
0.4489,-742.6167,-15.9499,0.0000,0.0000
0.4589,-742.1871,-15.9180,0.0000,0.0000
0.4910,-741.3712,-15.9229,0.0000,0.0000
0.4944,-740.9198,-15.9113,0.0000,0.0000
0.4996,-740.4218,-15.8473,0.0000,0.0000
0.5361,-739.4165,-15.7591,0.0000,0.0000
0.5383,-738.9498,-15.7128,0.0000,0.0000
0.5404,-738.4828,-15.6975,0.0000,0.0000
0.5495,-738.1119,-15.6908,0.0000,0.0000
0.5799,-737.6655,-15.6675,0.0000,0.0000
0.5821,-737.6346,-15.6513,0.0000,0.0000
0.5895,-737.6604,-15.6608,0.0000,0.0000
0.6229,-737.9758,-15.6714,0.0000,0.0000
0.6252,-738.1277,-15.6798,0.0000,0.0000
0.6294,-738.2322,-15.6532,0.0000,0.0000
0.6395,-738.3305,-15.6883,0.0000,0.0000
0.6495,-738.4055,-15.7355,0.0000,0.0000
0.6593,-738.3027,-15.6970,0.0000,0.0000
0.6695,-738.0067,-15.6275,0.0000,0.0000
0.7000,-736.9792,-15.5564,0.0000,0.0000
0.7023,-736.4057,-15.5655,0.0000,0.0000
0.7097,-735.9071,-15.4908,0.0000,0.0000
0.7458,-735.0466,-15.4186,0.0000,0.0000
0.7481,-734.5687,-15.4146,0.0000,0.0000
0.7503,-734.1705,-15.3664,0.0000,0.0000
0.7591,-733.8808,-15.3254,0.0000,0.0000
0.7897,-733.6823,-15.3219,0.0000,0.0000
0.7919,-733.5800,-15.3362,0.0000,0.0000
0.7993,-733.4603,-15.3085,0.0000,0.0000
0.8329,-733.4716,-15.3191,0.0000,0.0000
0.8352,-733.4807,-15.3349,0.0000,0.0000
0.8392,-733.5522,-15.3430,0.0000,0.0000
