time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0004,-175.9810,86.3770,0.0000,0.0000
0.0671,-175.9211,86.3701,0.0000,0.0000
0.0758,-175.9201,86.3616,0.0000,0.0000
0.0850,-175.9351,86.3955,0.0000,0.0000
0.0895,-175.9824,86.3567,0.0000,0.0000
0.1068,-176.1197,86.2834,0.0000,0.0000
0.1094,-176.5606,86.2562,0.0000,0.0000
0.1161,-177.2491,86.2634,0.0000,0.0000
0.1260,-177.9238,86.2724,0.0000,0.0000
0.1363,-178.3969,86.2883,0.0000,0.0000
0.1464,-178.7590,86.2620,0.0000,0.0000
0.1569,-179.1234,86.1922,0.0000,0.0000
0.1664,-179.4917,86.1579,0.0000,0.0000
0.1867,-179.7329,86.1674,0.0000,0.0000
0.1895,-179.8493,86.1574,0.0000,0.0000
0.1964,-179.8773,86.1632,0.0000,0.0000
0.2066,-179.8566,86.1613,0.0000,0.0000
0.2172,-179.7419,86.1419,0.0000,0.0000
0.2264,-179.5596,86.1557,0.0000,0.0000
0.2366,-179.3964,86.1689,0.0000,0.0000
0.2464,-179.3333,86.1529,0.0000,0.0000
0.2567,-179.4453,86.1374,0.0000,0.0000
0.2666,-179.6096,86.1783,0.0000,0.0000
0.2765,-179.6970,86.1468,0.0000,0.0000
0.3090,-179.7194,86.1241,0.0000,0.0000
0.3113,-179.7377,86.1586,0.0000,0.0000
0.3162,-179.7020,86.1428,0.0000,0.0000
0.3267,-179.6391,86.1351,0.0000,0.0000
0.3362,-179.6499,86.1038,0.0000,0.0000
0.3469,-179.6712,86.1189,0.0000,0.0000
0.3769,-179.7013,86.1461,0.0000,0.0000
0.3793,-179.7310,86.1323,0.0000,0.0000
0.3869,-179.7379,86.1330,0.0000,0.0000
0.3968,-179.7214,86.1383,0.0000,0.0000
0.4065,-179.7303,86.1293,0.0000,0.0000
0.4167,-179.7097,86.1035,0.0000,0.0000
0.4274,-179.6788,86.1065,0.0000,0.0000
0.4366,-179.6763,86.1208,0.0000,0.0000
0.4467,-179.7036,86.1245,0.0000,0.0000
0.4765,-179.7148,86.1898,0.0000,0.0000
0.4790,-179.7419,86.1665,0.0000,0.0000
0.4866,-179.7250,86.1231,0.0000,0.0000
0.5069,-179.6687,86.1357,0.0000,0.0000
0.5091,-179.6696,86.1180,0.0000,0.0000
0.5162,-179.7043,86.1010,0.0000,0.0000
0.5384,-179.7349,86.1139,0.0000,0.0000
0.5407,-179.7334,86.1065,0.0000,0.0000
0.5465,-179.7502,86.1213,0.0000,0.0000
0.5563,-179.7451,86.1543,0.0000,0.0000
0.5668,-179.7010,86.1601,0.0000,0.0000
0.5782,-179.6936,86.1569,0.0000,0.0000
0.6103,-179.6526,86.1189,0.0000,0.0000
0.6127,-179.6890,86.0945,0.0000,0.0000
0.6165,-179.7397,86.1031,0.0000,0.0000
0.6264,-179.7658,86.1238,0.0000,0.0000
0.6364,-179.7532,86.1393,0.0000,0.0000
0.6464,-179.7248,86.1304,0.0000,0.0000
0.6566,-179.6963,86.1266,0.0000,0.0000
0.6664,-179.6606,86.1242,0.0000,0.0000
0.6767,-179.6789,86.1479,0.0000,0.0000
0.6863,-179.7169,86.1629,0.0000,0.0000
0.6966,-179.7651,86.1244,0.0000,0.0000
0.7064,-179.7942,86.1172,0.0000,0.0000
0.7166,-179.7839,86.1123,0.0000,0.0000
0.7266,-179.7828,86.0775,0.0000,0.0000
0.7372,-179.7549,86.0933,0.0000,0.0000
0.7463,-179.7417,86.1147,0.0000,0.0000
0.7565,-179.7387,86.0990,0.0000,0.0000
0.8115,-179.7680,86.1656,0.0000,0.0000
0.8142,-179.8346,86.1301,0.0000,0.0000
0.8165,-180.0081,86.0623,0.0000,0.0000
0.8264,-180.2989,86.0270,0.0000,0.0000
0.8367,-180.6323,86.0053,0.0000,0.0000
0.8463,-181.0199,86.0230,0.0000,0.0000
0.8564,-181.3092,86.0524,0.0000,0.0000
0.8877,-181.5541,86.0406,0.0000,0.0000
0.8900,-181.6601,86.0109,0.0000,0.0000
0.8965,-181.8686,85.9415,0.0000,0.0000
0.9310,-182.7742,85.7780,0.0000,0.0000
0.9332,-183.3837,85.7949,0.0000,0.0000
0.9362,-183.9587,85.7893,0.0000,0.0000
0.9729,-184.7328,85.7416,0.0000,0.0000
0.9752,-185.0098,85.7227,0.0000,0.0000
0.9773,-185.1696,85.7537,0.0000,0.0000
0.9865,-185.1288,85.7767,0.0000,0.0000
1.0167,-184.8276,85.7148,0.0000,0.0000
1.0190,-184.8180,85.7098,0.0000,0.0000
1.0264,-184.8693,85.7049,0.0000,0.0000
1.0366,-184.8658,85.7165,0.0000,0.0000
1.0463,-184.8639,85.7060,0.0000,0.0000
1.0569,-184.8465,85.6882,0.0000,0.0000
1.0796,-185.0202,85.6496,0.0000,0.0000
1.0820,-185.6034,85.5294,0.0000,0.0000
1.0862,-186.5010,85.4543,0.0000,0.0000
1.1114,-187.4696,85.4604,0.0000,0.0000
1.1136,-188.4788,85.4299,0.0000,0.0000
1.1163,-189.4173,85.4283,0.0000,0.0000
1.1263,-190.2637,85.3281,0.0000,0.0000
1.1538,-190.9946,85.2470,0.0000,0.0000
1.1572,-191.6495,85.2462,0.0000,0.0000
1.1592,-192.1327,85.1865,0.0000,0.0000
1.1760,-192.5180,85.1295,0.0000,0.0000
1.1784,-192.9951,84.9996,0.0000,0.0000
1.1863,-193.9646,84.7607,0.0000,0.0000
1.2162,-197.6848,84.6237,0.0000,0.0000
1.2184,-199.7225,84.6574,0.0000,0.0000
1.2266,-201.5396,84.6593,0.0000,0.0000
1.2472,-203.1136,84.5965,0.0000,0.0000
1.2495,-204.5728,84.4226,0.0000,0.0000
1.2563,-205.5835,84.3309,0.0000,0.0000
1.2782,-206.0361,84.2567,0.0000,0.0000
1.2804,-206.1784,84.1860,0.0000,0.0000
1.2861,-206.3772,84.1570,0.0000,0.0000
1.2964,-206.7408,84.2035,0.0000,0.0000
1.3065,-207.1055,84.1639,0.0000,0.0000
1.3163,-207.3487,84.1001,0.0000,0.0000
1.3265,-207.4791,84.1041,0.0000,0.0000
1.3363,-207.7883,84.1246,0.0000,0.0000
1.3468,-208.4762,84.1541,0.0000,0.0000
1.3563,-209.4974,84.1480,0.0000,0.0000
1.3667,-210.7539,84.0415,0.0000,0.0000
1.3767,-212.0559,83.9249,0.0000,0.0000
1.3865,-213.1763,83.8804,0.0000,0.0000
1.3961,-214.0772,83.8474,0.0000,0.0000
1.4065,-215.0149,83.7941,0.0000,0.0000
1.4168,-216.0480,83.7649,0.0000,0.0000
1.4271,-217.0994,83.7476,0.0000,0.0000
1.4563,-218.9048,83.6831,0.0000,0.0000
1.4586,-219.8241,83.6335,0.0000,0.0000
1.4666,-220.7756,83.5782,0.0000,0.0000
1.4766,-221.6224,83.5049,0.0000,0.0000
1.4863,-222.3392,83.3995,0.0000,0.0000
1.4966,-223.0629,83.3361,0.0000,0.0000
1.5065,-223.7784,83.2628,0.0000,0.0000
1.5165,-224.5940,83.2306,0.0000,0.0000
1.5274,-225.6536,83.2049,0.0000,0.0000
1.5587,-228.3470,83.0336,0.0000,0.0000
1.5610,-229.6298,82.9914,0.0000,0.0000
1.5665,-230.7608,82.8803,0.0000,0.0000
1.5763,-231.7624,82.7215,0.0000,0.0000
