time[s], wr_x[mm], wr_y[mm], spd, spd_avg 
0.0003,170.0313,-62.9930,0.0000,0.0000
0.0629,NaN,NaN,0.0000,0.0000
0.0715,NaN,NaN,0.0000,0.0000
0.0766,NaN,NaN,0.0000,0.0000
0.0799,170.2892,-63.3239,0.0000,0.0000
0.0939,170.0475,-63.0078,0.0000,0.0000
0.0983,170.2733,-63.3210,0.0000,0.0000
0.1089,170.0285,-62.9713,0.0000,0.0000
0.1217,168.7868,-62.9466,0.0000,0.0000
0.1535,NaN,NaN,0.0000,0.0000
0.1554,170.0597,-63.0574,0.0000,0.0000
0.1575,170.9285,-63.0725,0.0000,0.0000
0.1943,172.6067,-63.1887,0.0000,0.0000
0.1968,NaN,NaN,0.0000,0.0000
0.1986,NaN,NaN,0.0000,0.0000
0.2074,NaN,NaN,0.0000,0.0000
0.2356,178.2711,-61.8759,0.0000,0.0000
0.2379,NaN,NaN,0.0000,0.0000
0.2471,NaN,NaN,0.0000,0.0000
0.2778,NaN,NaN,0.0000,0.0000
0.2797,NaN,NaN,0.0000,0.0000
0.2883,NaN,NaN,0.0000,0.0000
0.2968,NaN,NaN,0.0000,0.0000
0.3075,NaN,NaN,0.0000,0.0000
0.3172,NaN,NaN,0.0000,0.0000
0.3493,NaN,NaN,0.0000,0.0000
0.3515,NaN,NaN,0.0000,0.0000
0.3574,NaN,NaN,0.0000,0.0000
0.3910,NaN,NaN,0.0000,0.0000
0.3930,NaN,NaN,0.0000,0.0000
0.3972,NaN,NaN,0.0000,0.0000
0.4088,NaN,NaN,0.0000,0.0000
0.4169,NaN,NaN,0.0000,0.0000
0.4274,NaN,NaN,0.0000,0.0000
0.4378,NaN,NaN,0.0000,0.0000
0.4477,NaN,NaN,0.0000,0.0000
0.4570,NaN,NaN,0.0000,0.0000
0.4677,NaN,NaN,0.0000,0.0000
0.4772,NaN,NaN,0.0000,0.0000
0.5084,NaN,NaN,0.0000,0.0000
0.5103,NaN,NaN,0.0000,0.0000
0.5175,NaN,NaN,0.0000,0.0000
0.5271,NaN,NaN,0.0000,0.0000
0.5375,NaN,NaN,0.0000,0.0000
0.5474,NaN,NaN,0.0000,0.0000
0.5572,NaN,NaN,0.0000,0.0000
0.5668,NaN,NaN,0.0000,0.0000
0.5771,NaN,NaN,0.0000,0.0000
0.5868,NaN,NaN,0.0000,0.0000
0.5971,177.5110,-63.3481,0.0000,0.0000
0.6076,176.9133,-58.3136,0.0000,0.0000
0.6384,176.9755,-58.3303,0.0000,0.0000
0.6409,177.4950,-58.6346,0.0000,0.0000
0.6478,NaN,NaN,0.0000,0.0000
0.6687,NaN,NaN,0.0000,0.0000
0.6708,NaN,NaN,0.0000,0.0000
0.6773,NaN,NaN,0.0000,0.0000
0.7095,NaN,NaN,0.0000,0.0000
0.7112,NaN,NaN,0.0000,0.0000
0.7170,NaN,NaN,0.0000,0.0000
0.7269,NaN,NaN,0.0000,0.0000
0.7369,NaN,NaN,0.0000,0.0000
0.7471,NaN,NaN,0.0000,0.0000
0.7782,NaN,NaN,0.0000,0.0000
0.7802,177.5469,-63.3769,0.0000,0.0000
0.7879,176.9715,-58.3243,0.0000,0.0000
0.7990,177.4786,-58.8689,0.0000,0.0000
0.8077,NaN,NaN,0.0000,0.0000
0.8169,NaN,NaN,0.0000,0.0000
0.8274,NaN,NaN,0.0000,0.0000
0.8369,NaN,NaN,0.0000,0.0000
0.8616,NaN,NaN,0.0000,0.0000
0.8635,NaN,NaN,0.0000,0.0000
0.8672,NaN,NaN,0.0000,0.0000
0.8975,NaN,NaN,0.0000,0.0000
0.8993,NaN,NaN,0.0000,0.0000
0.9067,NaN,NaN,0.0000,0.0000
0.9405,NaN,NaN,0.0000,0.0000
0.9424,177.6184,-63.3345,0.0000,0.0000
0.9479,177.5843,-58.8755,0.0000,0.0000
0.9831,NaN,NaN,0.0000,0.0000
0.9851,NaN,NaN,0.0000,0.0000
0.9869,NaN,NaN,0.0000,0.0000
0.9971,NaN,NaN,0.0000,0.0000
1.0282,NaN,NaN,0.0000,0.0000
1.0302,NaN,NaN,0.0000,0.0000
1.0369,177.5813,-58.8646,0.0000,0.0000
1.0606,NaN,NaN,0.0000,0.0000
1.0624,NaN,NaN,0.0000,0.0000
1.0673,NaN,NaN,0.0000,0.0000
1.0772,NaN,NaN,0.0000,0.0000
1.1099,NaN,NaN,0.0000,0.0000
1.1132,NaN,NaN,0.0000,0.0000
1.1170,NaN,NaN,0.0000,0.0000
1.1268,NaN,NaN,0.0000,0.0000
1.1372,NaN,NaN,0.0000,0.0000
1.1469,NaN,NaN,0.0000,0.0000
1.1574,177.5220,-63.3014,0.0000,0.0000
1.1675,177.1128,-58.2155,0.0000,0.0000
1.1783,177.6628,-58.7894,0.0000,0.0000
1.1880,NaN,NaN,0.0000,0.0000
1.1973,NaN,NaN,0.0000,0.0000
1.2069,NaN,NaN,0.0000,0.0000
1.2172,NaN,NaN,0.0000,0.0000
1.2477,NaN,NaN,0.0000,0.0000
1.2497,NaN,NaN,0.0000,0.0000
1.2570,NaN,NaN,0.0000,0.0000
1.2672,NaN,NaN,0.0000,0.0000
1.2776,NaN,NaN,0.0000,0.0000
1.2872,NaN,NaN,0.0000,0.0000
1.2971,NaN,NaN,0.0000,0.0000
1.3072,177.5046,-63.2899,0.0000,0.0000
1.3179,177.6045,-58.7909,0.0000,0.0000
1.3279,NaN,NaN,0.0000,0.0000
1.3371,NaN,NaN,0.0000,0.0000
1.3473,NaN,NaN,0.0000,0.0000
1.3568,NaN,NaN,0.0000,0.0000
1.3673,NaN,NaN,0.0000,0.0000
1.3773,177.6096,-58.7424,0.0000,0.0000
1.3880,NaN,NaN,0.0000,0.0000
1.3970,NaN,NaN,0.0000,0.0000
1.4078,NaN,NaN,0.0000,0.0000
1.4170,NaN,NaN,0.0000,0.0000
1.4294,NaN,NaN,0.0000,0.0000
1.4370,NaN,NaN,0.0000,0.0000
1.4490,NaN,NaN,0.0000,0.0000
1.4569,NaN,NaN,0.0000,0.0000
1.4671,NaN,NaN,0.0000,0.0000
1.4769,NaN,NaN,0.0000,0.0000
1.4873,NaN,NaN,0.0000,0.0000
1.4972,NaN,NaN,0.0000,0.0000
1.5072,177.5903,-63.3551,0.0000,0.0000
1.5182,177.6584,-58.7804,0.0000,0.0000
1.5274,177.5947,-58.7748,0.0000,0.0000
1.5370,177.6104,-58.8030,0.0000,0.0000
1.5474,NaN,NaN,0.0000,0.0000
1.5570,NaN,NaN,0.0000,0.0000
1.5673,NaN,NaN,0.0000,0.0000
1.5779,NaN,NaN,0.0000,0.0000
1.5872,NaN,NaN,0.0000,0.0000
1.5970,NaN,NaN,0.0000,0.0000
1.6073,NaN,NaN,0.0000,0.0000
1.6264,NaN,NaN,0.0000,0.0000
1.6295,NaN,NaN,0.0000,0.0000
1.6372,NaN,NaN,0.0000,0.0000
1.6471,NaN,NaN,0.0000,0.0000
1.6576,177.5788,-63.3482,0.0000,0.0000
1.6688,177.7663,-63.0513,0.0000,0.0000
1.6893,NaN,NaN,0.0000,0.0000
1.6912,NaN,NaN,0.0000,0.0000
1.6968,NaN,NaN,0.0000,0.0000
1.7073,NaN,NaN,0.0000,0.0000
1.7171,NaN,NaN,0.0000,0.0000
1.7360,NaN,NaN,0.0000,0.0000
1.7379,NaN,NaN,0.0000,0.0000
1.7470,NaN,NaN,0.0000,0.0000
1.7665,NaN,NaN,0.0000,0.0000
1.7684,NaN,NaN,0.0000,0.0000
1.7769,NaN,NaN,0.0000,0.0000
1.8074,177.5656,-63.3161,0.0000,0.0000
1.8097,177.7387,-58.9335,0.0000,0.0000
1.8175,177.2006,-58.4956,0.0000,0.0000
1.8383,177.1869,-58.5095,0.0000,0.0000
1.8404,177.1360,-58.4226,0.0000,0.0000
1.8476,177.1630,-58.2471,0.0000,0.0000
1.8577,177.6574,-58.8470,0.0000,0.0000
1.8675,NaN,NaN,0.0000,0.0000
1.8772,NaN,NaN,0.0000,0.0000
1.8872,NaN,NaN,0.0000,0.0000
1.8973,NaN,NaN,0.0000,0.0000
1.9072,NaN,NaN,0.0000,0.0000
1.9377,NaN,NaN,0.0000,0.0000
1.9396,NaN,NaN,0.0000,0.0000
1.9470,NaN,NaN,0.0000,0.0000
1.9569,NaN,NaN,0.0000,0.0000
1.9675,NaN,NaN,0.0000,0.0000
1.9769,NaN,NaN,0.0000,0.0000
1.9872,177.5518,-63.3351,0.0000,0.0000
1.9975,177.7496,-58.9443,0.0000,0.0000
2.0076,177.7218,-58.8985,0.0000,0.0000
2.0173,NaN,NaN,0.0000,0.0000
2.0272,NaN,NaN,0.0000,0.0000
2.0371,NaN,NaN,0.0000,0.0000
2.0473,NaN,NaN,0.0000,0.0000
2.0571,NaN,NaN,0.0000,0.0000
2.0672,NaN,NaN,0.0000,0.0000
2.0770,NaN,NaN,0.0000,0.0000
2.1019,NaN,NaN,0.0000,0.0000
2.1039,NaN,NaN,0.0000,0.0000
2.1067,NaN,NaN,0.0000,0.0000
2.1202,NaN,NaN,0.0000,0.0000
2.1363,NaN,NaN,0.0000,0.0000
2.1383,177.5100,-63.3347,0.0000,0.0000
2.1478,177.6503,-58.8534,0.0000,0.0000
2.1797,177.6626,-58.8119,0.0000,0.0000
2.1823,177.7318,-59.1438,0.0000,0.0000
2.1874,NaN,NaN,0.0000,0.0000
2.1989,NaN,NaN,0.0000,0.0000
2.2069,NaN,NaN,0.0000,0.0000
2.2173,NaN,NaN,0.0000,0.0000
2.2269,NaN,NaN,0.0000,0.0000
2.2372,NaN,NaN,0.0000,0.0000
2.2470,NaN,NaN,0.0000,0.0000
2.2574,NaN,NaN,0.0000,0.0000
2.2672,NaN,NaN,0.0000,0.0000
2.2825,NaN,NaN,0.0000,0.0000
2.2868,NaN,NaN,0.0000,0.0000
2.2970,NaN,NaN,0.0000,0.0000
2.3067,177.5861,-63.3511,0.0000,0.0000
2.3183,177.7316,-58.6734,0.0000,0.0000
2.3274,177.7596,-58.7293,0.0000,0.0000
2.3374,177.7239,-58.9537,0.0000,0.0000
2.3474,NaN,NaN,0.0000,0.0000
2.3581,NaN,NaN,0.0000,0.0000
2.3669,NaN,NaN,0.0000,0.0000
2.3772,NaN,NaN,0.0000,0.0000
2.3871,NaN,NaN,0.0000,0.0000
2.3975,NaN,NaN,0.0000,0.0000
2.4269,NaN,NaN,0.0000,0.0000
2.4289,NaN,NaN,0.0000,0.0000
2.4370,NaN,NaN,0.0000,0.0000
2.4577,NaN,NaN,0.0000,0.0000
2.4596,177.4691,-63.3853,0.0000,0.0000
2.4675,177.2113,-58.5356,0.0000,0.0000
2.4891,177.6558,-58.8861,0.0000,0.0000
2.4913,NaN,NaN,0.0000,0.0000
2.4967,NaN,NaN,0.0000,0.0000
2.5070,NaN,NaN,0.0000,0.0000
2.5166,NaN,NaN,0.0000,0.0000
2.5271,NaN,NaN,0.0000,0.0000
2.5550,NaN,NaN,0.0000,0.0000
2.5568,NaN,NaN,0.0000,0.0000
2.5671,NaN,NaN,0.0000,0.0000
2.5977,NaN,NaN,0.0000,0.0000
2.5996,NaN,NaN,0.0000,0.0000
2.6073,177.5034,-63.3198,0.0000,0.0000
2.6404,177.7546,-58.9830,0.0000,0.0000
2.6427,NaN,NaN,0.0000,0.0000
2.6470,NaN,NaN,0.0000,0.0000
2.6570,NaN,NaN,0.0000,0.0000
2.6670,NaN,NaN,0.0000,0.0000
2.6769,NaN,NaN,0.0000,0.0000
2.6870,NaN,NaN,0.0000,0.0000
2.6971,NaN,NaN,0.0000,0.0000
2.7073,NaN,NaN,0.0000,0.0000
2.7168,NaN,NaN,0.0000,0.0000
2.7280,NaN,NaN,0.0000,0.0000
2.7371,NaN,NaN,0.0000,0.0000
2.7471,NaN,NaN,0.0000,0.0000
2.7568,177.6028,-63.3183,0.0000,0.0000
2.7681,177.7345,-59.0551,0.0000,0.0000
2.7773,177.2050,-58.2830,0.0000,0.0000
2.7980,177.7013,-58.9487,0.0000,0.0000
2.8004,NaN,NaN,0.0000,0.0000
2.8073,NaN,NaN,0.0000,0.0000
2.8416,NaN,NaN,0.0000,0.0000
2.8436,NaN,NaN,0.0000,0.0000
2.8477,NaN,NaN,0.0000,0.0000
2.8573,NaN,NaN,0.0000,0.0000
2.8668,NaN,NaN,0.0000,0.0000
2.8770,NaN,NaN,0.0000,0.0000
2.8875,NaN,NaN,0.0000,0.0000
2.8973,NaN,NaN,0.0000,0.0000
2.9071,177.5430,-63.3510,0.0000,0.0000
2.9185,177.7319,-58.9318,0.0000,0.0000
2.9275,177.7631,-59.0095,0.0000,0.0000
2.9376,177.7484,-58.8193,0.0000,0.0000
2.9478,NaN,NaN,0.0000,0.0000
2.9805,NaN,NaN,0.0000,0.0000
2.9824,NaN,NaN,0.0000,0.0000
2.9870,NaN,NaN,0.0000,0.0000
2.9969,NaN,NaN,0.0000,0.0000
3.0070,NaN,NaN,0.0000,0.0000
3.0172,NaN,NaN,0.0000,0.0000
3.0479,NaN,NaN,0.0000,0.0000
3.0498,NaN,NaN,0.0000,0.0000
3.0570,NaN,NaN,0.0000,0.0000
3.0915,177.5464,-63.3172,0.0000,0.0000
3.0947,177.7251,-58.9454,0.0000,0.0000
3.0975,177.2840,-58.4057,0.0000,0.0000
3.1353,NaN,NaN,0.0000,0.0000
3.1373,NaN,NaN,0.0000,0.0000
3.1465,NaN,NaN,0.0000,0.0000
3.1568,NaN,NaN,0.0000,0.0000
3.1667,NaN,NaN,0.0000,0.0000
3.1772,NaN,NaN,0.0000,0.0000
3.1868,NaN,NaN,0.0000,0.0000
3.1970,NaN,NaN,0.0000,0.0000
3.2069,NaN,NaN,0.0000,0.0000
3.2185,NaN,NaN,0.0000,0.0000
3.2269,NaN,NaN,0.0000,0.0000
3.2370,NaN,NaN,0.0000,0.0000
3.2470,177.5388,-63.2772,0.0000,0.0000
3.2578,177.7544,-58.9585,0.0000,0.0000
3.2677,177.3127,-58.3955,0.0000,0.0000
