time[s], wr_x[mm], wr_y[mm] 
1.6570,959.0043,-101.4801
1.6689,957.7080,-103.4623
1.6772,956.5693,-105.4838
1.6872,955.1986,-107.3812
1.6973,953.8390,-109.4220
1.7070,952.6369,-111.6125
1.7172,951.2653,-113.7317
1.7269,949.9176,-115.8925
1.7372,948.7299,-118.0423
1.7469,947.3723,-120.1808
1.7572,945.9576,-122.3134
1.7669,944.7909,-124.4657
1.7783,943.4191,-126.5594
1.7870,941.9093,-128.6941
1.8113,940.6145,-130.7513
1.8120,939.2929,-132.8018
1.8171,937.7366,-134.7862
1.8424,936.4547,-136.7787
1.8434,935.3156,-138.7258
1.8469,933.7879,-140.5835
1.8571,932.3959,-142.4774
1.8743,931.3233,-144.4934
1.8772,929.9083,-146.3956
1.8869,928.3811,-148.4072
1.9058,927.0782,-150.4790
1.9068,925.5747,-152.6252
1.9171,924.0781,-154.7366
1.9368,922.6728,-156.7872
1.9377,921.0247,-158.8200
1.9469,919.6441,-160.9240
1.9684,918.4171,-163.0146
1.9691,916.8119,-164.9189
1.9771,915.3933,-166.9162
1.9992,914.2224,-168.8562
2.0001,912.6501,-170.7229
2.0069,911.0298,-172.6308
2.0171,909.7040,-174.5702
2.0269,908.2015,-176.3377
2.0371,906.8234,-178.1833
2.0469,905.5690,-180.0476
2.0572,903.8762,-181.8402
2.0783,902.3032,-183.7373
2.0792,901.1005,-185.6815
2.0869,899.4320,-187.6302
2.1097,897.5854,-189.6101
2.1104,896.1167,-191.5416
2.1171,894.6420,-193.4256
2.1409,892.9628,-195.3286
2.1418,891.6250,-197.2074
2.1470,890.2152,-199.0189
2.1724,888.5579,-200.9283
2.1731,887.0222,-202.8971
2.1771,885.4951,-204.8112
2.1869,883.8134,-206.6800
2.2040,882.4650,-208.6184
2.2070,880.9933,-210.5581
2.2171,879.1846,-212.3783
2.2352,877.6704,-214.2248
2.2370,876.2311,-216.0331
2.2469,874.4950,-217.8143
2.2673,872.9110,-219.7397
2.2681,871.4304,-221.5471
2.2771,869.7505,-223.2225
2.2869,868.1854,-225.1286
2.2971,866.5739,-226.9431
2.3069,864.6320,-228.5623
2.3288,863.0182,-230.4153
2.3296,861.5290,-232.2785
2.3370,859.6436,-233.9540
2.3470,857.9614,-235.7402
2.3571,856.5619,-237.4764
2.3738,854.9025,-239.0698
2.3771,853.3056,-240.7845
2.3870,851.7116,-242.5154
2.4059,849.8238,-244.0484
2.4069,848.0919,-245.8751
2.4172,846.6054,-247.7936
2.4371,844.7583,-249.3872
2.4380,842.9477,-251.0012
2.4469,841.4382,-252.8200
2.4685,839.6689,-254.4811
2.4692,837.7552,-256.1143
2.4771,836.1043,-257.9032
2.4995,834.4308,-259.6188
2.5005,832.6066,-261.4221
2.5069,830.8976,-263.2845
2.5319,829.0073,-264.9519
2.5326,827.0504,-266.5420
2.5372,825.4622,-268.4117
2.5469,823.7463,-269.9868
2.5570,821.8331,-271.5131
2.5787,820.1055,-273.0869
2.5796,818.3695,-274.5842
2.5869,816.6613,-276.1014
2.6102,814.8155,-277.5993
2.6108,812.8358,-279.0557
2.6171,811.1281,-280.6929
2.6415,809.3709,-282.3118
2.6424,807.4293,-283.8333
2.6468,805.5288,-285.3395
2.6713,803.6989,-286.9848
2.6720,801.7571,-288.6350
2.6771,799.8323,-290.1848
2.7025,797.8282,-291.7024
2.7034,796.0144,-293.2795
2.7069,794.3665,-294.9061
2.7171,792.4813,-296.3720
2.7335,790.4693,-297.8262
2.7371,788.7069,-299.4406
2.7470,786.7383,-300.9372
2.7651,784.7249,-302.3569
2.7668,782.9772,-303.8649
2.7771,781.1302,-305.3006
2.7872,779.2279,-306.6924
2.7971,777.4118,-308.1751
2.8069,775.5541,-309.6065
2.8172,773.6494,-311.0810
2.8269,771.7013,-312.4956
2.8370,769.6227,-313.8987
2.8576,767.5468,-315.1759
2.8586,765.5186,-316.8894
2.8669,763.5154,-318.4142
2.8905,761.5548,-319.9596
2.8913,759.5000,-321.3175
2.8972,757.3866,-322.7648
2.9211,755.4661,-324.3693
2.9220,753.4786,-325.8091
2.9269,751.3688,-327.1491
2.9528,749.4284,-328.5823
2.9535,747.5293,-330.1105
2.9571,745.4656,-331.5336
2.9669,743.4707,-333.0013
2.9845,741.3988,-334.4018
2.9869,739.2502,-335.7937
2.9971,737.1747,-337.2087
3.0155,735.0976,-338.5513
3.0170,733.0769,-339.7908
3.0269,731.0538,-341.2489
3.0470,729.0810,-342.6660
3.0478,726.7790,-343.8454
3.0572,724.5416,-345.1880
3.0783,722.4688,-346.8391
3.0792,720.2342,-347.9889
3.0870,717.8822,-349.2167
3.1097,716.0109,-350.5600
3.1105,714.0301,-351.8621
3.1171,711.9604,-353.2177
3.1411,709.8116,-354.5329
3.1420,707.5956,-355.6690
3.1470,705.5137,-356.9486
3.1730,703.3942,-358.2551
3.1737,701.0469,-359.4418
3.1772,698.7512,-360.6435
3.1870,696.6574,-362.0550
3.2045,694.4837,-363.4736
3.2068,692.0768,-364.6185
3.2171,689.8207,-365.9193
3.2347,687.8190,-367.2886
3.2370,685.7331,-368.5005
3.2480,683.4364,-369.7803
3.2572,681.4232,-370.9559
3.2813,679.0720,-372.1208
3.2823,676.9076,-373.4982
3.2869,674.5371,-374.7341
3.3132,672.2068,-375.9034
3.3139,670.1014,-377.0285
3.3172,667.8982,-378.0540
3.3269,665.8545,-379.1649
3.3451,663.7665,-380.2814
3.3469,661.6088,-381.2962
3.3572,659.4974,-382.5382
3.3755,657.3063,-383.6677
3.3777,655.0768,-384.5965
3.3869,652.9399,-385.6951
3.4063,650.8868,-386.8774
3.4072,648.4657,-387.9888
3.4172,646.0026,-389.1521
3.4377,644.0743,-390.0168
3.4389,641.7754,-391.1199
3.4470,639.6452,-392.2437
3.4690,637.4461,-393.2303
3.4698,635.1661,-394.2167
3.4772,633.0358,-395.3296
3.5000,630.7379,-396.3552
3.5010,628.4042,-397.2634
3.5070,626.3324,-398.3523
3.5315,624.1336,-399.2885
3.5323,621.7453,-400.1549
3.5371,619.6887,-401.1678
3.5471,617.6859,-402.1408
3.5572,615.3970,-402.9604
3.5670,613.1468,-403.8773
3.5772,610.8844,-404.7870
3.5870,608.5668,-405.5989
3.5972,606.2310,-406.5035
3.6072,603.9012,-407.4722
3.6171,601.5074,-408.3636
3.6269,599.1674,-409.2121
3.6372,596.8087,-410.0394
3.6575,594.4806,-410.9761
3.6585,591.7074,-412.0750
3.6699,588.8691,-412.8514
3.6772,587.7150,-413.7531
3.6869,585.3051,-414.5393
3.6971,583.1690,-415.5410
3.7202,580.8550,-416.2838
3.7211,578.3804,-416.9709
3.7269,576.1755,-417.9362
3.7516,573.9430,-418.7857
3.7524,571.5039,-419.4939
3.7572,569.2243,-420.3273
3.7670,567.0179,-421.1262
3.7772,564.7197,-421.8157
3.7870,562.4752,-422.5779
3.7971,560.1053,-423.3043
3.8070,557.6798,-424.0410
3.8172,555.3342,-424.8688
3.8269,552.9437,-425.5290
3.8371,550.4909,-426.1582
3.8748,546.1042,-427.7334
3.8758,543.6788,-428.2639
3.8769,541.3141,-428.9390
3.8871,539.1097,-429.7054
3.9047,536.6342,-430.4107
3.9070,534.0771,-431.0817
3.9169,531.5977,-431.6774
3.9388,529.1886,-432.5277
3.9395,526.8158,-433.3641
3.9471,524.3562,-433.9511
3.9705,521.8616,-434.5809
3.9714,519.4847,-435.2569
3.9768,517.1688,-436.0806
4.0021,514.6345,-436.7247
4.0028,512.0069,-437.3071
4.0071,509.6685,-438.0843
4.0170,507.3427,-438.7245
4.0332,504.8710,-439.1998
4.0369,502.5353,-439.7890
4.0471,500.2569,-440.2235
4.0649,497.9557,-440.6944
4.0672,495.7003,-441.3676
4.0770,493.3282,-441.7342
4.0964,490.9285,-442.2206
4.0972,488.7212,-442.9792
4.1072,486.2707,-443.4867
4.1274,483.6571,-443.8204
4.1285,481.2538,-444.3638
4.1370,478.8832,-444.9794
4.1589,476.3766,-445.5237
4.1597,473.9390,-445.9951
4.1671,471.5840,-446.4306
4.1907,469.2355,-446.8473
4.1916,466.8861,-447.4852
4.1969,464.3759,-447.8116
4.2231,461.9312,-448.0881
4.2238,459.6357,-448.7627
4.2271,457.2559,-449.1961
4.2369,454.6641,-449.5241
4.2532,452.2685,-449.9874
4.2570,449.9108,-450.3918
4.2672,447.5094,-450.6927
4.2844,445.2865,-451.1662
4.2871,443.1098,-451.5403
4.2970,440.7404,-451.7577
4.3159,438.2776,-451.9953
4.3168,435.7655,-452.2535
4.3271,433.2314,-452.5654
4.3475,430.8289,-452.8274
4.3485,428.3916,-453.1215
4.3570,425.9086,-453.4248
4.3789,423.4883,-453.6873
4.3797,421.1600,-453.9424
4.3871,418.7010,-454.2655
4.4102,416.2142,-454.5466
4.4111,413.7961,-454.9022
4.4172,411.3155,-455.1478
4.4407,408.6862,-455.3582
4.4415,406.2437,-455.7771
4.4471,403.8832,-456.1724
4.4855,399.1478,-456.6485
4.4864,396.7696,-456.8970
4.4870,394.2709,-457.0085
4.4971,391.8861,-457.1672
4.5167,389.4267,-457.3895
4.5177,386.8326,-457.6569
4.5269,384.4045,-457.9153
4.5483,381.9620,-458.1949
4.5491,379.3938,-458.3290
4.5571,376.9200,-458.5807
4.5793,374.5027,-458.7093
4.5802,371.9954,-458.7284
4.5869,369.5928,-458.8115
4.6109,367.1792,-459.0299
4.6116,364.6864,-458.9803
4.6171,362.2001,-459.0680
4.6268,359.7193,-459.2363
4.6372,357.1145,-459.3173
4.6469,354.4829,-459.4207
4.6571,352.0026,-459.4299
4.6684,349.3708,-459.4433
4.6771,346.8204,-459.6172
4.6869,344.3466,-459.7673
4.6971,341.8461,-459.6859
4.7079,339.3114,-459.7020
4.7171,336.8761,-459.9520
4.7270,334.3293,-459.9772
4.7525,331.6221,-459.7870
4.7532,329.0280,-459.9477
4.7571,326.6607,-459.9195
4.7669,324.2238,-459.8562
4.7837,321.8553,-459.8378
4.7869,319.5114,-459.5181
4.7971,317.2043,-459.3674
4.8163,314.9148,-459.4503
4.8172,312.5447,-459.2216
4.8268,310.1357,-459.0134
4.8479,307.8154,-459.2303
4.8486,305.4172,-459.2996
4.8571,302.8697,-458.9699
4.8790,300.3539,-459.0034
4.8800,297.9397,-459.0452
4.8868,295.4050,-458.8404
4.9106,292.8008,-458.8082
4.9113,290.3320,-458.6025
4.9172,287.9265,-458.4129
4.9416,285.4867,-458.4772
4.9426,282.9487,-458.2271
4.9469,280.4063,-457.8672
4.9573,277.8902,-457.8322
4.9736,275.5158,-457.6552
4.9771,273.0790,-457.4564
4.9868,270.6136,-457.2753
5.0058,268.2326,-456.9726
5.0067,265.8412,-456.7350
5.0172,263.3831,-456.6581
5.0367,260.9310,-456.3697
5.0376,258.5553,-456.0723
5.0469,256.1299,-455.9144
5.0571,253.6187,-455.6041
5.0669,251.1015,-455.1483
5.0771,248.5946,-454.8906
5.0931,246.0553,-454.6248
5.0971,243.4936,-454.1679
5.1069,240.9529,-453.9407
5.1245,238.4706,-453.7819
5.1268,236.1477,-453.2869
5.1371,233.6814,-452.9074
5.1561,231.2533,-452.6066
5.1570,228.9097,-452.1546
5.1670,226.5288,-451.7975
5.1878,224.0987,-451.5668
5.1885,221.6519,-451.1027
5.1972,219.2222,-450.7658
5.2189,216.7141,-450.5382
5.2198,214.2176,-450.1342
5.2269,211.7606,-449.7498
5.2502,209.3326,-449.4347
5.2509,206.9580,-448.8842
5.2572,204.6540,-448.4411
5.2819,202.3975,-448.0899
5.2828,200.0140,-447.6009
5.2870,197.6366,-446.8992
5.2972,195.1986,-446.5295
5.3131,192.7669,-446.1141
5.3173,190.3779,-445.4655
5.3269,187.9239,-444.9751
5.3371,185.5078,-444.5335
5.3470,183.2217,-444.0259
5.3572,180.8854,-443.5611
5.3670,178.5103,-442.9741
5.3770,176.0772,-442.3465
5.3869,173.6755,-441.8266
5.4083,171.2123,-441.3487
5.4090,168.6634,-440.6667
5.4171,166.1690,-440.0922
5.4405,163.7029,-439.6996
5.4415,161.3025,-439.0609
5.4469,158.9095,-438.3490
5.4711,156.5022,-437.9123
5.4718,154.0415,-437.3793
5.4771,151.5926,-436.5840
5.5012,149.0699,-435.9211
5.5021,146.7039,-435.2284
5.5069,144.3580,-434.6278
5.5172,142.0115,-433.9872
5.5269,139.6857,-433.1883
5.5459,137.5169,-432.5529
5.5467,135.2804,-431.9491
5.5625,132.9359,-431.0779
5.5669,130.5000,-430.1718
5.5771,128.0814,-429.5177
5.5869,125.7097,-428.9866
5.5971,123.2937,-428.2784
5.6068,120.8407,-427.5160
5.6172,118.4501,-426.7788
5.6267,116.0468,-426.0536
5.6374,113.6023,-425.2489
5.6470,111.2310,-424.4066
5.6725,108.9286,-423.7271
5.6732,106.6903,-422.9766
5.6771,104.3405,-422.0731
5.6869,102.0201,-421.1831
5.7038,99.6682,-420.4686
5.7069,97.3342,-419.6178
5.7171,94.9279,-418.7784
5.7354,92.5645,-417.8755
5.7370,90.2596,-416.9916
5.7469,88.0288,-416.3118
5.7571,85.7633,-415.5623
5.7667,83.4762,-414.6056
5.7770,81.2877,-413.8502
5.7869,79.0916,-413.1704
5.7971,76.8114,-412.1515
5.8069,74.5022,-411.2640
5.8299,72.3174,-410.4422
5.8306,70.0877,-409.4265
5.8371,67.7863,-408.3827
5.8468,65.5228,-407.4593
5.8571,63.2747,-406.6207
5.8669,60.9208,-405.7517
5.8770,58.6091,-404.7760
5.8869,56.2677,-403.8551
5.8972,53.9634,-402.7733
5.9069,51.6959,-401.9763
5.9238,49.3750,-401.3776
5.9269,47.1423,-400.3577
5.9371,44.8591,-399.3780
5.9552,42.5838,-398.6768
5.9570,40.3754,-397.6181
5.9669,38.1304,-396.5520
5.9867,35.9460,-395.7440
5.9874,33.7414,-394.6387
5.9971,31.5475,-393.5260
6.0177,29.3555,-392.7456
6.0186,27.1279,-391.6885
6.0269,24.8618,-390.4204
6.0628,20.3617,-388.5228
6.0634,18.1815,-387.4730
6.0672,16.0233,-386.5045
6.0769,13.8370,-385.3261
6.0938,11.6696,-384.1249
6.0969,9.4946,-383.1664
6.1071,7.3261,-382.1148
6.1168,5.1668,-380.9270
6.1271,3.0186,-379.9517
6.1369,0.8576,-378.8819
6.1571,-1.3847,-377.7274
6.1578,-3.6009,-376.6459
6.1671,-5.8067,-375.5259
6.1882,-8.0672,-374.3864
6.1892,-10.2253,-373.2263
6.1970,-12.3797,-372.2162
6.2196,-14.6183,-371.1916
6.2203,-16.8398,-370.0278
6.2271,-18.9751,-368.6915
6.2511,-21.2484,-367.6155
6.2520,-23.4478,-366.4875
6.2568,-25.6160,-365.3230
6.2969,-32.0128,-361.8437
6.2975,-34.0306,-360.6412
6.3071,-36.0942,-359.2120
6.3276,-38.1791,-358.0319
6.3286,-40.2661,-356.9230
6.3369,-42.4325,-355.6941
6.3592,-44.5125,-354.3858
6.3599,-46.6377,-353.1856
6.3671,-48.9149,-352.0458
6.3908,-51.0242,-350.7247
6.3918,-53.0851,-349.2473
6.3969,-55.2366,-347.9626
6.4221,-57.2092,-346.7533
6.4229,-59.2165,-345.5507
6.4271,-61.3178,-344.2888
6.4369,-63.3359,-342.8721
6.4535,-65.3782,-341.6002
6.4569,-67.4274,-340.3011
6.4672,-69.3805,-338.8607
6.4852,-71.2936,-337.5178
6.4869,-73.2588,-336.3429
6.4970,-75.1434,-334.9363
6.5167,-76.9267,-333.4282
6.5174,-78.8258,-332.0133
6.5271,-80.8306,-330.6905
6.5475,-82.6289,-329.2091
6.5485,-84.5277,-327.8380
6.5569,-86.4732,-326.5786
6.5842,-88.5203,-325.3792
6.5849,-90.3676,-324.1107
6.5869,-92.1544,-322.7722
6.6089,-94.0343,-321.4783
6.6099,-95.9836,-320.1463
6.6169,-97.8596,-318.7387
6.6404,-99.7145,-317.3356
6.6411,-101.6625,-316.0561
6.6473,-103.5524,-314.7117
6.6716,-105.4816,-313.4066
6.6726,-107.4608,-312.1292
6.6769,-109.4197,-310.8693
6.6872,-111.2568,-309.4718
6.7035,-113.0477,-308.0623
6.7071,-114.7986,-306.6527
6.7169,-116.4983,-305.2138
6.7349,-118.2767,-303.9199
6.7369,-120.1378,-302.6675
6.7471,-121.9498,-301.3454
6.7660,-123.7208,-300.1054
6.7669,-125.5655,-298.9124
6.7768,-127.4489,-297.5929
6.7977,-129.2124,-296.1988
6.7985,-130.9483,-294.8715
6.8070,-132.8097,-293.5441
6.8293,-134.6282,-292.0426
6.8303,-136.3918,-290.5870
6.8369,-138.2641,-289.2706
6.8605,-140.1968,-287.9058
6.8613,-142.0630,-286.5008
6.8670,-143.8341,-285.1565
6.9060,-149.2400,-281.0758
6.9070,-150.9970,-279.7477
6.9169,-152.7720,-278.4207
6.9379,-154.5019,-276.9409
6.9386,-156.3372,-275.4518
6.9471,-158.2192,-274.0376
6.9688,-160.1232,-272.6723
6.9698,-161.9360,-271.3543
6.9769,-163.7294,-270.0042
7.0002,-165.5467,-268.6048
7.0010,-167.3110,-267.1156
7.0071,-169.0554,-265.6289
7.0315,-170.9811,-264.1511
7.0324,-173.0175,-262.7714
7.0369,-174.8205,-261.3072
7.0471,-176.7429,-259.9371
7.0568,-178.7557,-258.5665
7.0672,-180.5074,-256.8375
7.0768,-182.3950,-255.1970
7.0933,-184.4107,-253.8698
7.0968,-186.1918,-252.2739
7.1072,-187.9996,-250.5732
7.1239,-189.7666,-249.0694
7.1270,-191.4302,-247.6432
7.1369,-193.1751,-246.1906
7.1560,-195.0066,-244.7958
7.1569,-196.7573,-243.2665
7.1671,-198.4777,-241.4856
7.1870,-200.4524,-239.9412
7.1879,-202.4390,-238.5138
7.1968,-204.2278,-236.7183
7.2186,-206.0329,-235.0394
7.2193,-207.9259,-233.6719
7.2271,-209.6218,-232.1745
7.2496,-211.3516,-230.7287
7.2506,-213.0535,-229.1678
7.2569,-214.7388,-227.3338
7.2811,-216.5720,-225.6983
7.2818,-218.4582,-224.1952
7.2872,-220.0430,-222.3621
7.3123,-221.7491,-220.5834
7.3133,-223.6429,-219.1501
7.3169,-225.3989,-217.5125
7.3270,-227.0045,-215.6616
7.3434,-228.8362,-214.1781
7.3471,-230.6688,-212.7864
7.3569,-232.3211,-211.0808
7.3751,-234.0284,-209.4093
7.3768,-235.8085,-207.7145
7.3870,-237.6280,-206.0638
7.4061,-239.4807,-204.3930
7.4071,-241.1972,-202.5711
7.4169,-242.8963,-200.7842
7.4375,-244.7135,-199.2061
7.4383,-246.4755,-197.4746
7.4470,-248.1413,-195.6519
7.4682,-249.8306,-193.8288
7.4691,-251.5265,-192.0272
7.4769,-253.2681,-190.3840
7.5198,-258.2924,-185.0963
7.5205,-260.0233,-183.4799
7.5272,-261.6789,-181.5392
7.5507,-263.2927,-179.6267
7.5517,-265.0622,-177.9367
7.5569,-266.7636,-176.0845
7.5824,-268.4228,-174.1878
7.5831,-270.1522,-172.4170
7.5871,-271.9418,-170.5676
7.5968,-273.7023,-168.6355
7.6132,-275.4702,-166.7484
7.6168,-277.1457,-164.7987
7.6270,-278.7805,-162.9745
7.6378,-280.4918,-161.2988
7.6471,-281.9504,-159.2182
7.6568,-283.4836,-157.1842
7.6679,-285.2269,-155.6709
7.6770,-286.8254,-153.9265
7.6870,-288.3297,-151.8520
7.6969,-290.0632,-150.0973
7.7071,-291.6268,-148.4365
7.7168,-293.1835,-146.5611
7.7272,-294.8708,-144.6941
7.7368,-296.3773,-142.7179
7.7471,-297.9489,-140.8350
7.7569,-299.6268,-139.0469
7.7671,-301.2085,-137.0092
7.7768,-302.6651,-134.7998
7.7979,-304.3307,-132.9291
7.7986,-305.9131,-131.0431
7.8070,-307.3656,-128.8879
7.8168,-308.9406,-126.9193
7.8270,-310.4276,-125.0779
7.8368,-311.8275,-123.1304
7.8470,-313.4163,-121.2425
7.8569,-314.9953,-119.3562
7.8671,-316.4961,-117.4130
7.8915,-318.1137,-115.3712
7.8925,-319.7206,-113.2488
7.8969,-321.3518,-111.3260
7.9071,-322.8979,-109.3842
7.9169,-324.3428,-107.3264
7.9271,-325.8500,-105.3430
7.9370,-327.3114,-103.2602
7.9471,-328.7062,-101.2520
7.9569,-330.2462,-99.4271
7.9673,-331.6861,-97.2918
7.9769,-333.1920,-95.1778
7.9871,-334.7955,-93.3913
7.9969,-336.1301,-91.3506
8.0168,-337.5017,-89.2251
8.0175,-339.0363,-87.4267
8.0271,-340.3185,-85.3452
8.0478,-341.6133,-83.0854
8.0487,-343.0824,-81.0838
8.0569,-344.5544,-78.9618
8.0792,-345.9659,-76.6943
8.0799,-347.4456,-74.7516
8.0869,-348.8957,-72.7419
8.1238,-351.8059,-68.7713
8.1248,-353.1522,-66.8012
8.1268,-354.4441,-64.6228
8.1370,-355.8510,-62.6415
8.1559,-357.1940,-60.6471
8.1571,-358.5192,-58.4736
8.1669,-359.8848,-56.4518
8.1881,-361.2612,-54.4799
8.1888,-362.5070,-52.2411
8.1971,-363.7579,-50.0003
8.2191,-365.0982,-48.0063
8.2200,-366.3919,-45.9312
8.2268,-367.6727,-43.8386
8.2511,-368.9850,-41.7666
8.2519,-370.3040,-39.5973
8.2571,-371.6475,-37.4325
8.2821,-372.8741,-35.2490
8.2831,-374.1166,-32.9639
8.2868,-375.3940,-30.8207
8.2971,-376.6990,-28.8062
8.3134,-377.8977,-26.5859
8.3172,-378.9973,-24.2188
8.3270,-380.2527,-22.1156
8.3447,-381.5237,-20.0636
8.3470,-382.6470,-17.8880
8.3571,-383.8196,-15.6948
8.3761,-384.9371,-13.4792
8.3770,-386.0666,-11.2726
8.3869,-387.2743,-9.1219
8.4075,-388.4333,-6.8175
8.4082,-389.5847,-4.5722
8.4171,-390.8383,-2.4965
8.4387,-391.9813,-0.3373
8.4396,-393.1516,1.9686
8.4469,-394.3525,4.1191
8.4708,-395.5930,6.2529
8.4716,-396.6670,8.5148
8.4770,-397.7122,10.8203
8.5016,-398.8684,13.0106
8.5027,-400.0659,15.1951
8.5068,-401.1104,17.5387
8.5170,-402.1522,19.9694
8.5330,-403.2294,22.2274
8.5371,-404.3170,24.2995
8.5469,-405.3483,26.4116
8.5644,-406.2922,28.7036
8.5668,-407.1766,30.8068
8.5770,-408.1277,32.9644
8.5957,-409.0301,35.2525
8.5969,-409.8002,37.5674
8.6068,-410.7491,39.7538
8.6272,-411.8116,41.8658
8.6279,-412.7238,44.1313
8.6372,-413.5364,46.5638
8.6581,-414.5775,48.8352
8.6589,-415.5948,50.9693
8.6669,-416.4577,53.2046
8.6772,-417.3140,55.5211
