time[s], wr_x[mm], wr_y[mm] 
2.3986,-834.8077,855.1399
2.4062,-833.0097,855.8855
2.4291,-831.1069,856.4821
2.4298,-829.1346,857.0346
2.4364,-827.2605,857.7749
2.4601,-825.4007,858.4459
2.4611,-823.4430,859.0377
2.4662,-821.5231,859.7872
2.4762,-819.6348,860.5027
2.4861,-817.6842,861.0187
2.4964,-815.8162,861.6765
2.5062,-813.9263,862.3600
2.5234,-811.9031,863.1248
2.5263,-809.9409,864.0623
2.5364,-807.9469,864.9388
2.5544,-805.9755,865.5959
2.5563,-804.1443,866.2747
2.5662,-802.3668,867.0472
2.5859,-800.4702,867.8521
2.5865,-798.5549,868.8105
2.5964,-796.6074,869.7459
2.6170,-794.7185,870.5379
2.6190,-792.9634,871.3648
2.6261,-791.1780,872.1373
2.6470,-789.4517,873.0115
2.6477,-787.7137,874.0341
2.6563,-785.8938,875.0324
2.6792,-784.1817,875.9357
2.6801,-782.4868,876.7786
2.6860,-780.7542,877.6139
2.6963,-779.1976,878.6293
2.7171,-777.5582,879.7317
2.7181,-775.7636,880.7237
2.7262,-774.1204,881.9581
2.7486,-772.4493,883.1334
2.7493,-770.6454,884.1139
2.7564,-769.0329,885.3639
2.7796,-767.5467,886.6734
2.7805,-765.8001,887.7733
2.7861,-764.1661,888.9074
2.8112,-762.7053,890.0739
2.8119,-761.0555,891.0439
2.8164,-759.4178,892.2357
2.8262,-757.9488,893.7102
2.8417,-756.3251,894.9602
2.8462,-754.6739,896.2455
2.8563,-753.2752,897.6510
2.8824,-751.6827,898.6720
2.8833,-749.9966,899.8437
2.8861,-748.5845,901.4610
2.8964,-746.9491,902.7031
2.9136,-745.2379,903.9186
2.9163,-743.7373,905.3629
2.9261,-742.1881,906.7017
2.9451,-740.5921,908.0960
2.9459,-739.2209,909.8820
2.9563,-737.7834,911.4345
2.9762,-736.1716,912.6623
2.9773,-734.7625,914.0692
2.9862,-733.5112,915.4424
3.0077,-732.1065,916.6303
3.0084,-730.6899,918.1245
3.0163,-729.3473,919.6602
3.0389,-727.8921,921.0405
3.0398,-726.4000,922.5232
3.0461,-724.9317,924.0354
3.0711,-723.6611,925.5737
3.0718,-722.2991,927.1786
3.0764,-721.0466,928.8876
3.0862,-719.8735,930.4266
3.0963,-718.4900,931.8901
3.1072,-717.1499,933.5333
3.1163,-716.0720,935.3441
3.1261,-714.7486,937.1312
3.1363,-713.3704,938.9036
3.1461,-712.2230,940.5785
3.1651,-710.9816,942.1441
3.1660,-709.6753,943.7763
3.1763,-708.5831,945.4225
3.1959,-707.3927,947.0887
3.1968,-706.0842,948.7776
3.2061,-704.9921,950.4414
3.2266,-703.8508,952.1497
3.2273,-702.6864,953.9662
3.2415,-701.7218,955.8384
3.2461,-700.6909,957.7584
3.2563,-699.5383,959.5735
3.2662,-698.4562,961.2565
3.2888,-697.3754,962.9511
3.2895,-696.3065,964.7875
3.2963,-695.3376,966.6589
3.3195,-694.2820,968.3777
3.3204,-693.1910,970.0765
3.3261,-692.2341,971.7543
3.3510,-691.2873,973.5050
3.3518,-690.2911,975.3553
3.3563,-689.3742,977.2240
3.3661,-688.3989,978.9863
3.3763,-687.3755,980.6179
3.3977,-686.5576,982.2795
3.3987,-685.7458,983.9304
3.4061,-684.7601,985.6573
3.4305,-684.1410,987.5406
3.4311,-683.4001,989.2484
3.4363,-682.4269,990.8974
3.4618,-681.7416,992.7022
3.4627,-681.1353,994.4964
3.4662,-680.2994,996.3058
3.4773,-679.7891,998.3326
3.4931,-679.3445,1000.3385
3.4964,-678.4988,1002.1930
3.5061,-677.8405,1004.1299
3.5245,-677.3396,1006.0765
3.5259,-676.6960,1008.0074
3.5365,-676.0555,1009.9791
3.5556,-675.6345,1011.9764
3.5565,-674.9896,1013.8317
3.5661,-674.3051,1015.7302
3.5870,-673.9521,1017.7661
3.5877,-673.4729,1019.7616
3.5963,-672.8647,1021.7904
3.6189,-672.5461,1023.7945
3.6198,-671.9508,1025.5691
3.6262,-671.2883,1027.3471
3.6504,-670.9214,1029.2133
3.6512,-670.4669,1031.1162
3.6563,-670.1597,1033.2573
3.6815,-669.8875,1035.4258
3.6824,-669.5565,1037.4063
3.6861,-669.2695,1039.3637
3.6964,-668.9361,1041.2968
3.7134,-668.6826,1043.2393
3.7163,-668.4294,1045.1997
3.7260,-668.1421,1047.1341
3.7520,-667.8102,1049.0481
3.7527,-667.4006,1050.9446
3.7563,-667.1038,1052.8649
3.7661,-666.8629,1054.8625
3.7832,-666.6982,1056.8867
3.7861,-666.4524,1058.9389
3.7963,-666.3483,1060.9609
3.8146,-666.2880,1063.0312
3.8162,-666.1103,1065.1417
3.8260,-666.0473,1067.2173
3.8451,-666.0569,1069.1951
3.8459,-665.8570,1071.1984
3.8563,-665.6970,1073.2274
3.8661,-665.7363,1075.2405
3.8826,-665.7546,1077.2682
3.8860,-665.6454,1079.3925
3.8964,-665.6742,1081.4783
3.9133,-665.6808,1083.5014
3.9163,-665.5806,1085.5212
3.9261,-665.5691,1087.4573
3.9442,-665.5258,1089.4178
3.9459,-665.5873,1091.5096
3.9563,-665.7498,1093.5840
3.9658,-665.8091,1095.6583
3.9762,-665.9023,1097.7329
3.9863,-666.1340,1099.7791
4.0081,-666.3653,1101.8158
4.0087,-666.5767,1103.9175
4.0163,-666.7886,1105.9371
4.0390,-667.0032,1107.9108
4.0399,-667.2180,1109.9228
4.0461,-667.5089,1111.9093
4.0706,-667.8067,1113.9120
4.0713,-668.0343,1115.9031
4.0763,-668.3190,1117.8626
4.1034,-668.6560,1119.7823
4.1042,-668.9310,1121.7162
4.1064,-669.3388,1123.6736
4.1163,-669.8923,1125.5624
4.1345,-670.2078,1127.5028
4.1361,-670.4139,1129.3900
4.1461,-670.7338,1131.2706
4.1661,-671.1886,1133.2043
4.1668,-671.7013,1135.0942
4.1764,-672.2179,1137.0178
4.1971,-672.8536,1138.9344
4.1981,-673.3446,1140.7693
4.2061,-673.6370,1142.6860
4.2286,-674.2645,1144.5822
4.2293,-674.9559,1146.4790
4.2363,-675.4294,1148.4996
4.2590,-676.0103,1150.5370
4.2600,-676.6954,1152.4113
4.2662,-677.3332,1154.2659
4.2763,-678.0124,1156.2034
4.3008,-678.8289,1158.0270
4.3017,-679.5013,1159.9041
4.3062,-680.1426,1161.8902
4.3163,-681.0293,1163.6582
4.3320,-681.5934,1165.4536
4.3363,-682.2276,1167.3151
4.3461,-683.3265,1169.0822
4.3564,-684.0884,1170.9243
4.3662,-684.6513,1172.8796
4.3763,-685.6452,1174.6183
4.3947,-686.4427,1176.3474
4.3961,-687.1331,1178.2444
4.4061,-688.3432,1180.0803
4.4260,-689.3512,1181.8361
4.4266,-689.9413,1183.6888
4.4363,-690.8998,1185.3273
4.4562,-691.7084,1186.8875
4.4571,-692.3060,1188.6943
4.4661,-693.4300,1190.4257
4.4918,-694.3884,1192.1518
4.4924,-695.0437,1194.0199
4.4963,-695.9850,1195.7236
4.5062,-696.9179,1197.3652
4.5230,-697.6204,1199.1825
4.5261,-698.7695,1201.0225
4.5363,-699.9842,1202.7862
4.5541,-700.9315,1204.6395
4.5562,-702.0665,1206.3721
4.5660,-703.1390,1208.0580
4.5858,-704.0670,1209.8352
4.5865,-705.1137,1211.5446
4.5963,-706.2507,1213.2949
4.6168,-707.2069,1215.0692
4.6177,-708.1959,1216.7998
4.6262,-709.3976,1218.4927
4.6484,-710.4755,1220.2419
4.6490,-711.7311,1221.9561
4.6563,-713.2137,1223.5397
4.6795,-714.2999,1225.2335
4.6803,-715.2379,1226.9056
4.6861,-716.4153,1228.4167
4.7110,-717.5808,1230.0498
4.7117,-718.8890,1231.7197
4.7163,-720.2253,1233.2794
4.7262,-721.4214,1234.9883
4.7363,-722.6320,1236.5163
4.7461,-723.8185,1238.0154
4.7563,-724.9712,1239.5848
4.7661,-726.1137,1241.0457
4.7763,-727.3085,1242.5786
4.7860,-728.5501,1244.1085
4.8198,-731.1764,1246.9832
4.8205,-732.4796,1248.5530
4.8265,-733.8762,1249.9566
4.8495,-735.1979,1251.3729
4.8504,-736.4313,1252.9422
4.8560,-737.7180,1254.3501
4.8814,-739.1373,1255.6248
4.8821,-740.5655,1257.0228
4.8862,-741.9194,1258.4517
4.8960,-743.3170,1259.6763
4.9128,-744.6284,1260.9443
4.9160,-745.9352,1262.4181
4.9263,-747.3518,1263.6576
4.9439,-748.9638,1264.8907
4.9462,-750.4321,1266.4097
4.9561,-752.0343,1267.7847
4.9743,-753.5326,1269.0652
4.9759,-754.8918,1270.5408
4.9863,-756.3132,1271.8392
5.0074,-757.8884,1272.9563
5.0083,-759.4716,1274.3092
5.0161,-760.9815,1275.6464
5.0263,-762.6405,1276.7839
5.0360,-764.2953,1277.9877
5.0463,-765.8608,1279.2644
5.0690,-767.3765,1280.4572
5.0699,-768.9701,1281.6011
5.0761,-770.4949,1282.7944
5.1015,-772.0138,1284.0140
5.1023,-773.6364,1285.0067
5.1062,-775.2017,1286.0807
5.1161,-776.5422,1287.3201
5.1330,-778.0859,1288.3472
5.1361,-779.6937,1289.3366
5.1462,-781.2869,1290.5209
5.1640,-782.9859,1291.5452
5.1662,-784.7926,1292.4674
5.1760,-786.4704,1293.4933
5.1955,-788.0698,1294.5050
5.1962,-789.7768,1295.2982
5.2063,-791.5583,1296.1531
5.2271,-793.0848,1297.2496
5.2280,-794.7014,1298.2604
5.2361,-796.4232,1299.0883
5.2581,-798.0901,1300.0267
5.2588,-799.6641,1301.1001
5.2663,-801.4693,1301.9260
5.2892,-803.1460,1302.7501
5.2901,-804.6371,1303.8460
5.2961,-806.2432,1304.7549
5.3207,-807.7454,1305.6153
5.3213,-809.4078,1306.6412
5.3262,-811.3639,1307.3254
5.3517,-813.2341,1308.1977
5.3526,-814.9936,1309.3563
5.3561,-816.8726,1310.0991
5.3663,-818.7086,1310.8265
5.3829,-820.4474,1311.8603
5.3863,-822.3070,1312.5598
5.3962,-824.0651,1313.2659
5.4146,-825.7387,1314.2398
5.4159,-827.4238,1315.0180
5.4263,-829.1771,1315.8300
5.4462,-831.0069,1316.6470
5.4470,-832.9031,1317.3239
5.4561,-834.9079,1318.0779
5.4776,-836.7358,1318.9989
5.4784,-838.4303,1319.8201
5.4862,-840.0524,1320.6174
5.5089,-841.7243,1321.4537
5.5099,-843.4965,1322.1472
5.5161,-845.5595,1322.6509
5.5263,-847.5592,1323.3242
5.5361,-849.4962,1324.0261
5.5473,-851.4014,1324.5212
5.5560,-853.2592,1325.1940
5.5663,-855.1814,1325.9266
5.5866,-857.0697,1326.3854
5.5876,-858.9059,1327.0431
5.5962,-860.7288,1327.7087
5.6181,-862.5373,1328.0187
5.6188,-864.3386,1328.5475
5.6262,-866.2230,1329.1198
5.6490,-868.2798,1329.2802
5.6500,-870.2781,1329.6660
5.6560,-872.1917,1330.2681
5.6800,-874.0759,1330.5563
5.6806,-875.9410,1330.9456
5.6863,-877.9057,1331.4996
5.7110,-879.9655,1331.7040
5.7119,-881.9551,1331.9301
5.7160,-883.9354,1332.4883
5.7264,-885.9023,1332.7299
5.7422,-887.8394,1332.9220
5.7463,-889.7931,1333.4066
5.7561,-891.9079,1333.5241
5.7739,-893.9798,1333.5187
5.7761,-895.9777,1333.9744
5.7863,-897.8224,1334.3000
5.8049,-899.7653,1334.3386
5.8060,-901.7177,1334.6845
5.8161,-903.8082,1335.0242
5.8364,-905.8434,1335.0189
5.8371,-907.7634,1335.2130
5.8462,-909.7911,1335.4834
5.8558,-911.6523,1335.4730
5.8663,-913.6036,1335.6270
5.8761,-915.6322,1335.9307
5.8862,-917.7129,1335.8456
5.8961,-919.6791,1335.9310
5.9062,-921.7014,1336.0090
5.9160,-923.7673,1335.6798
5.9263,-925.7373,1335.5746
5.9361,-927.7947,1335.6887
5.9463,-929.7765,1335.4484
5.9561,-931.7299,1335.3401
5.9661,-933.6979,1335.4348
5.9761,-935.5804,1335.2162
5.9963,-937.5690,1335.0099
5.9970,-939.5605,1335.0458
6.0063,-941.5978,1334.8643
6.0265,-943.4938,1334.7257
6.0274,-945.3636,1334.8586
6.0371,-947.4129,1334.7838
6.0463,-949.3947,1334.5753
6.0700,-951.4899,1334.2322
6.0709,-953.7711,1333.8876
6.0761,-955.9054,1333.6260
6.1016,-957.8060,1333.5238
6.1023,-959.8725,1333.3643
6.1063,-961.9268,1333.0784
6.1160,-963.9497,1332.8292
6.1264,-966.0766,1332.6226
6.1362,-968.0966,1332.3749
6.1463,-969.9626,1332.2245
6.1640,-971.8466,1331.8917
6.1662,-973.8318,1331.5153
6.1760,-975.7956,1331.1763
6.1954,-977.7455,1330.8363
6.1962,-979.6450,1330.5815
6.2062,-981.5721,1330.3443
6.2267,-983.5689,1329.9409
6.2276,-985.6898,1329.5056
6.2361,-987.6646,1328.9565
6.2580,-989.7227,1328.5497
6.2587,-991.8178,1328.1298
6.2662,-993.7518,1327.5588
6.3035,-997.7498,1326.5629
6.3045,-999.7932,1325.9106
6.3070,-1001.7636,1325.2238
6.3163,-1003.8123,1324.5667
6.3351,-1005.7950,1323.9107
6.3361,-1007.8166,1323.1788
6.3460,-1009.8419,1322.4067
6.3664,-1011.8504,1321.6862
6.3672,-1013.8710,1320.9999
6.3762,-1015.8828,1320.3510
6.3977,-1017.6990,1319.7310
6.3987,-1019.6021,1319.0763
6.4070,-1021.6253,1318.3397
6.4163,-1023.6296,1317.4997
6.4351,-1025.4871,1316.7365
6.4361,-1027.4847,1316.1675
6.4461,-1029.3216,1315.3288
6.4666,-1031.1264,1314.4826
6.4673,-1033.0946,1313.7790
6.4763,-1034.9221,1312.8434
6.4978,-1036.6818,1311.9941
6.4986,-1038.6287,1311.4880
6.5061,-1040.4155,1310.6613
6.5292,-1042.0422,1309.5986
6.5299,-1043.9347,1308.6271
6.5364,-1045.7881,1307.5836
6.5595,-1047.5238,1306.6617
6.5604,-1049.3109,1306.0635
6.5660,-1051.0711,1305.2973
6.5765,-1052.7856,1304.2386
6.6010,-1054.5747,1303.0691
6.6018,-1056.4510,1301.7836
6.6061,-1058.3478,1300.6111
6.6162,-1060.1289,1299.5656
6.6321,-1061.9138,1298.5113
6.6362,-1063.6776,1297.4693
6.6460,-1065.3949,1296.3351
6.6639,-1067.1683,1295.1432
6.6660,-1068.9414,1294.1014
6.6763,-1070.7083,1293.1321
6.6948,-1072.4390,1292.0978
6.6962,-1074.2184,1291.0115
6.7061,-1075.9539,1289.7474
6.7262,-1077.7279,1288.4377
6.7269,-1079.6181,1287.2783
6.7363,-1081.2151,1286.0471
6.7574,-1082.8832,1284.9648
6.7582,-1084.5607,1283.7621
6.7662,-1086.0454,1282.2371
6.7888,-1087.7006,1280.6976
6.7896,-1089.4551,1279.2056
6.7962,-1090.9612,1277.6400
6.8199,-1092.5390,1276.3166
6.8207,-1094.1904,1275.0547
6.8260,-1095.5945,1273.4850
6.8515,-1097.1367,1271.9893
6.8522,-1098.8433,1270.7070
6.8562,-1100.3306,1269.3110
6.8663,-1101.8313,1267.9113
6.8835,-1103.4964,1266.5604
6.8861,-1104.8718,1264.9101
6.8963,-1106.2603,1263.3262
6.9060,-1107.8668,1262.0185
6.9296,-1109.2490,1260.5760
6.9303,-1110.6668,1259.1451
6.9362,-1112.1212,1257.6184
6.9459,-1113.5250,1255.7969
6.9674,-1115.0334,1254.0811
6.9681,-1116.5283,1252.4084
6.9762,-1117.9343,1250.7184
6.9985,-1119.3535,1249.0434
6.9994,-1120.6707,1247.3237
7.0061,-1122.0833,1245.6334
7.0297,-1123.4141,1244.0003
7.0304,-1124.6761,1242.3579
7.0362,-1126.0517,1240.7004
7.0459,-1127.2935,1238.8790
7.0563,-1128.4188,1236.9512
7.0662,-1129.8260,1235.1969
7.0763,-1131.1174,1233.4076
7.0859,-1132.2260,1231.6167
7.1179,-1134.6380,1228.0715
7.1187,-1135.5735,1226.1906
7.1263,-1136.8369,1224.4448
7.1492,-1137.8182,1222.6191
7.1501,-1138.8290,1220.8525
7.1561,-1140.0524,1219.0590
7.1805,-1140.9891,1216.9540
7.1812,-1141.9450,1214.9180
7.1863,-1143.2242,1213.0900
7.2115,-1144.2468,1211.2728
7.2125,-1145.0480,1209.4266
7.2161,-1146.1926,1207.6730
7.2262,-1147.1585,1205.7153
7.2435,-1147.9029,1203.7119
7.2463,-1148.9705,1201.9426
7.2568,-1149.9256,1200.0561
7.2749,-1150.5233,1197.9970
7.2759,-1151.4566,1196.0537
7.2863,-1152.5073,1194.0945
7.3060,-1153.1965,1192.1612
7.3068,-1154.2472,1190.4338
7.3161,-1155.1964,1188.4943
7.3375,-1155.7212,1186.3453
7.3383,-1156.5986,1184.2674
7.3463,-1157.3757,1182.0431
7.3685,-1158.0093,1179.9111
7.3695,-1159.0072,1178.0663
7.3761,-1159.7117,1176.1002
7.4004,-1160.1920,1174.0699
7.4011,-1161.0471,1172.1447
7.4062,-1161.7075,1170.0697
7.4316,-1162.2940,1168.0757
7.4326,-1163.1261,1166.1375
7.4361,-1163.6461,1163.9849
7.4462,-1164.1391,1161.7963
7.4678,-1164.7582,1159.5275
7.4687,-1165.1921,1157.2575
7.4760,-1165.8132,1155.1800
7.4985,-1166.4479,1153.1420
7.4993,-1166.8033,1151.0583
7.5062,-1167.2851,1149.0258
7.5161,-1167.9253,1146.9994
7.5386,-1168.3627,1144.9396
7.5393,-1168.8671,1142.8453
7.5462,-1169.3760,1140.7359
7.5696,-1169.6673,1138.5162
7.5706,-1170.1683,1136.4477
7.5760,-1170.7637,1134.5507
7.6011,-1171.2070,1132.6060
7.6018,-1171.6202,1130.5878
7.6062,-1171.8772,1128.4354
7.6160,-1172.0850,1126.1663
7.6262,-1172.3958,1124.0259
7.6471,-1172.6541,1121.9586
7.6480,-1172.9036,1119.9087
7.6561,-1173.1293,1117.8407
7.6797,-1173.3237,1115.6618
7.6804,-1173.4961,1113.4325
7.6862,-1173.6287,1111.1974
7.7110,-1173.7847,1108.9664
7.7119,-1173.9233,1106.7688
7.7160,-1173.9024,1104.6628
7.7262,-1173.9271,1102.5087
7.7420,-1174.0413,1100.3337
7.7461,-1173.9943,1098.2529
7.7561,-1174.1026,1096.1202
7.7736,-1174.1954,1093.9837
7.7763,-1173.9590,1091.8759
7.7863,-1173.9674,1089.7151
7.8047,-1173.9836,1087.6558
7.8061,-1173.8096,1085.7047
7.8160,-1173.8529,1083.7066
7.8367,-1173.6669,1081.6784
7.8374,-1173.2477,1079.6165
7.8462,-1173.0657,1077.4918
7.8682,-1172.8817,1075.4168
7.8692,-1172.5509,1073.4870
7.8761,-1172.4800,1071.4999
7.8998,-1172.2930,1069.4839
7.9005,-1171.8882,1067.4420
7.9063,-1171.6703,1065.3087
7.9307,-1171.4281,1063.2643
7.9316,-1171.1053,1061.3200
7.9360,-1170.8549,1059.3841
7.9463,-1170.5264,1057.4162
7.9625,-1170.0195,1055.4233
7.9664,-1169.5854,1053.4302
7.9761,-1169.2866,1051.4288
8.0015,-1168.8593,1049.4590
8.0022,-1168.4399,1047.5383
8.0062,-1167.9175,1045.4706
8.0161,-1167.3401,1043.3637
8.0327,-1166.7148,1041.4182
8.0360,-1166.2336,1039.4123
8.0462,-1165.8767,1037.4072
8.0639,-1165.3693,1035.5154
8.0662,-1164.8362,1033.5303
8.0760,-1164.2347,1031.3998
8.0953,-1163.5423,1029.4154
8.0960,-1162.9031,1027.3994
8.1062,-1162.3788,1025.3715
8.1253,-1161.7932,1023.5439
8.1262,-1161.2158,1021.6856
8.1360,-1160.4495,1019.7012
8.1570,-1159.3877,1017.7832
8.1577,-1158.4473,1015.7350
8.1662,-1157.6161,1013.6402
8.1761,-1156.7109,1011.7815
8.1944,-1155.9332,1009.8516
8.1960,-1155.1713,1007.8403
8.2063,-1154.2317,1005.9820
8.2254,-1153.4568,1004.1206
