time[s], wr_x[mm], wr_y[mm] 
8.7060,911.4472,295.8127
8.7070,913.8050,293.9680
8.7116,916.1589,292.0662
8.7217,918.5164,290.2546
8.7315,920.8280,288.5620
8.7417,923.1606,286.8035
8.7516,925.4927,284.9561
8.7686,927.8799,283.2454
8.7716,930.2268,281.4687
8.7817,932.5843,279.6677
8.7916,934.9451,277.9591
8.8017,937.3352,276.1649
8.8116,939.9079,274.3284
8.8312,942.5123,272.5643
8.8320,944.9933,270.7020
8.8418,947.4705,268.9083
8.8623,950.0475,267.1302
8.8632,952.5786,265.1783
8.8716,955.1019,263.4517
8.8940,957.5994,261.7830
8.8946,959.7765,259.7511
8.9018,962.0175,258.0290
8.9248,964.2914,256.3865
8.9257,966.5307,254.4904
8.9315,968.9482,252.8124
8.9565,971.2994,250.9825
8.9571,973.6929,249.0991
8.9619,976.1105,247.5761
8.9717,978.3990,245.7613
8.9818,980.8191,243.8263
8.9916,983.2568,242.1935
9.0018,985.6629,240.3093
9.0187,988.0667,238.3043
9.0217,990.5426,236.5476
9.0315,992.9131,234.6609
9.0502,995.3508,232.9789
9.0515,997.7258,231.4148
9.0629,999.9568,229.4790
9.0814,1002.2903,227.7083
9.0824,1004.6248,225.9267
9.0916,1006.9117,223.9146
9.1127,1009.2969,222.0182
9.1135,1011.6607,220.1179
9.1218,1014.0101,218.1220
9.1430,1016.4725,216.3306
9.1441,1018.8739,214.5522
9.1516,1021.2031,212.6292
9.1760,1023.6251,210.8950
9.1767,1026.0366,209.1506
9.1817,1028.3245,207.2403
9.2191,1033.2670,203.7784
9.2201,1035.6234,201.8401
9.2214,1038.1292,200.1085
9.2318,1040.5582,198.3373
9.2505,1042.9059,196.4396
9.2516,1045.2409,194.5936
9.2616,1047.5840,192.7508
9.2812,1049.8525,190.8518
9.2819,1052.2467,189.1524
9.2917,1054.5569,187.3478
9.3154,1056.8117,185.4142
9.3163,1059.1194,183.5752
9.3215,1061.4946,181.7730
9.3471,1063.8267,179.8679
9.3477,1066.1237,178.0996
9.3518,1068.4084,176.3395
9.3615,1070.6970,174.5293
9.3782,1073.1053,172.7699
9.3815,1075.4395,170.8827
9.3917,1077.7614,168.8951
9.4092,1080.1593,166.9655
9.4118,1082.4827,165.0937
9.4216,1084.7790,163.1859
9.4434,1087.1039,161.3002
9.4440,1089.4473,159.4871
9.4518,1091.7809,157.5611
9.4745,1094.1129,155.6905
9.4757,1096.4171,153.8639
9.4815,1098.7361,151.9630
9.5062,1101.1171,150.0445
9.5069,1103.4460,148.2076
9.5118,1105.8369,146.3155
9.5216,1108.3978,144.3771
9.5317,1110.9307,142.4147
9.5415,1113.4410,140.3260
9.5517,1115.8905,138.4310
9.5615,1118.2987,136.7372
9.5851,1120.3691,134.7125
9.5859,1122.5595,132.8560
9.5917,1124.8968,131.1940
9.6161,1127.0225,129.2248
9.6171,1129.3235,127.4027
9.6215,1131.5948,125.6267
9.6318,1133.7143,123.5694
9.6415,1136.0716,121.8294
9.6518,1138.4445,120.1121
9.6615,1140.7360,118.1656
9.6786,1143.1271,116.4730
9.6815,1145.4378,114.6897
9.6917,1147.7007,112.6382
9.7016,1150.0551,110.8590
9.7210,1152.3074,109.0181
9.7217,1154.5002,107.0676
9.7317,1156.8105,105.4173
9.7525,1159.1254,103.6226
9.7534,1161.3499,101.6569
9.7615,1163.7216,99.8365
9.7847,1165.9280,97.8012
9.7854,1168.1035,95.7731
9.7918,1170.5003,94.0757
9.8157,1172.7194,92.1165
9.8167,1174.9249,90.1040
9.8215,1177.3228,88.4470
9.8471,1179.5450,86.5445
9.8478,1181.7954,84.5385
9.8517,1184.1981,82.9163
9.8615,1186.3752,80.9834
9.8781,1188.5431,79.0423
9.8816,1190.9638,77.3593
9.8918,1193.1970,75.4002
9.9090,1195.4822,73.3657
9.9117,1197.9876,71.6034
9.9215,1200.2828,69.6588
9.9406,1202.5806,67.6794
9.9417,1205.0382,65.9642
9.9518,1207.1925,64.0267
9.9717,1209.4398,62.2569
9.9727,1211.7780,60.6777
9.9816,1213.7999,58.7030
10.0037,1215.9633,56.7208
